en,fr,es,it
:[name=Assistant]:Veux-tu que je te fasse visiter la réserve ?,:[name=Assistant]:Veux-tu que je te fasse visiter la réserve ?,:[name=Assistant]:Veux-tu que je te fasse visiter la réserve ?,:[name=Assistant]:Veux-tu que je te fasse visiter la réserve ?
Oui !,Oui !,Oui !,Oui !
"Non, merci.","Non, merci.","Non, merci.","Non, merci."
":[name=Assistant]:Très bien, allons-y !",":[name=Assistant]:Très bien, allons-y !",":[name=Assistant]:Très bien, allons-y !",":[name=Assistant]:Très bien, allons-y !"
":[name=Assistant]:Ici, le professeur Charme a recréé un environnement aquatique. \nlRegarde ce magnifique \c[2]Lokhlass\c[0] nager paisiblement[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] C’est un \c[2]Pokemon\c[0] très rare ! \nlOn raconte qu’on peut parfois en apercevoir dans les profondeurs de la Grotte Cristalline, mais uniquement certains jours bien précis.",":[name=Assistant]:Ici, le professeur Charme a recréé un environnement aquatique. \nlRegarde ce magnifique \c[2]Lokhlass\c[0] nager paisiblement[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] C’est un \c[2]Pokemon\c[0] très rare ! \nlOn raconte qu’on peut parfois en apercevoir dans les profondeurs de la Grotte Cristalline, mais uniquement certains jours bien précis.",":[name=Assistant]:Ici, le professeur Charme a recréé un environnement aquatique. \nlRegarde ce magnifique \c[2]Lokhlass\c[0] nager paisiblement[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] C’est un \c[2]Pokemon\c[0] très rare ! \nlOn raconte qu’on peut parfois en apercevoir dans les profondeurs de la Grotte Cristalline, mais uniquement certains jours bien précis.",":[name=Assistant]:Ici, le professeur Charme a recréé un environnement aquatique. \nlRegarde ce magnifique \c[2]Lokhlass\c[0] nager paisiblement[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] C’est un \c[2]Pokemon\c[0] très rare ! \nlOn raconte qu’on peut parfois en apercevoir dans les profondeurs de la Grotte Cristalline, mais uniquement certains jours bien précis."
":[name=Assistant]:Ah, oui ! J’ai failli oublier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Un homme aux cheveux rouges a essayé de faire exploser le pont récemment.\nlIl va falloir attendre la fin des réparations avant d’y accéder.\nlQuoi qu’il en soit,dans cette direction, le professeur a reproduit un environnement de hautes herbes, très proche des routes sauvages.",":[name=Assistant]:Ah, oui ! J’ai failli oublier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Un homme aux cheveux rouges a essayé de faire exploser le pont récemment.\nlIl va falloir attendre la fin des réparations avant d’y accéder.\nlQuoi qu’il en soit,dans cette direction, le professeur a reproduit un environnement de hautes herbes, très proche des routes sauvages.",":[name=Assistant]:Ah, oui ! J’ai failli oublier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Un homme aux cheveux rouges a essayé de faire exploser le pont récemment.\nlIl va falloir attendre la fin des réparations avant d’y accéder.\nlQuoi qu’il en soit,dans cette direction, le professeur a reproduit un environnement de hautes herbes, très proche des routes sauvages.",":[name=Assistant]:Ah, oui ! J’ai failli oublier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Un homme aux cheveux rouges a essayé de faire exploser le pont récemment.\nlIl va falloir attendre la fin des réparations avant d’y accéder.\nlQuoi qu’il en soit,dans cette direction, le professeur a reproduit un environnement de hautes herbes, très proche des routes sauvages."
":[name=Assistant]:Regarde par là, un \c[2]Ronflex\c[0] dort paisiblement en plein milieu de la prairie.\nlC’est un \c[2]Pokemon\c[0] peu commun, mais on le croise parfois,\nlendormi en plein milieu d’une route !\nlJe ne connais qu’une seule chose capable de le réveiller : une Pokéflûte ! Étrange, non ?",":[name=Assistant]:Regarde par là, un \c[2]Ronflex\c[0] dort paisiblement en plein milieu de la prairie.\nlC’est un \c[2]Pokemon\c[0] peu commun, mais on le croise parfois,\nlendormi en plein milieu d’une route !\nlJe ne connais qu’une seule chose capable de le réveiller : une Pokéflûte ! Étrange, non ?",":[name=Assistant]:Regarde par là, un \c[2]Ronflex\c[0] dort paisiblement en plein milieu de la prairie.\nlC’est un \c[2]Pokemon\c[0] peu commun, mais on le croise parfois,\nlendormi en plein milieu d’une route !\nlJe ne connais qu’une seule chose capable de le réveiller : une Pokéflûte ! Étrange, non ?",":[name=Assistant]:Regarde par là, un \c[2]Ronflex\c[0] dort paisiblement en plein milieu de la prairie.\nlC’est un \c[2]Pokemon\c[0] peu commun, mais on le croise parfois,\nlendormi en plein milieu d’une route !\nlJe ne connais qu’une seule chose capable de le réveiller : une Pokéflûte ! Étrange, non ?"
":[name=Assistant]:Si tu regarde au loin, tu peux apercevoir un couple de \c[2]Nidoran\c[0], comme ceux qu’on retrouve souvent sur la Route 2.\nlJe préfère ne pas trop m’approcher pour ne pas les déranger.\nlOh, et là-bas ! Tu vois ce \c[2]Simularbre\c[0] ? C’est un \c[2]Pokémon\c[0] assez particulier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Il déteste l’eau !\nlTu devrais le voir quand il commence à pleuvoir, il détale à une vitesse incroyable !",":[name=Assistant]:Si tu regarde au loin, tu peux apercevoir un couple de \c[2]Nidoran\c[0], comme ceux qu’on retrouve souvent sur la Route 2.\nlJe préfère ne pas trop m’approcher pour ne pas les déranger.\nlOh, et là-bas ! Tu vois ce \c[2]Simularbre\c[0] ? C’est un \c[2]Pokémon\c[0] assez particulier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Il déteste l’eau !\nlTu devrais le voir quand il commence à pleuvoir, il détale à une vitesse incroyable !",":[name=Assistant]:Si tu regarde au loin, tu peux apercevoir un couple de \c[2]Nidoran\c[0], comme ceux qu’on retrouve souvent sur la Route 2.\nlJe préfère ne pas trop m’approcher pour ne pas les déranger.\nlOh, et là-bas ! Tu vois ce \c[2]Simularbre\c[0] ? C’est un \c[2]Pokémon\c[0] assez particulier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Il déteste l’eau !\nlTu devrais le voir quand il commence à pleuvoir, il détale à une vitesse incroyable !",":[name=Assistant]:Si tu regarde au loin, tu peux apercevoir un couple de \c[2]Nidoran\c[0], comme ceux qu’on retrouve souvent sur la Route 2.\nlJe préfère ne pas trop m’approcher pour ne pas les déranger.\nlOh, et là-bas ! Tu vois ce \c[2]Simularbre\c[0] ? C’est un \c[2]Pokémon\c[0] assez particulier[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Il déteste l’eau !\nlTu devrais le voir quand il commence à pleuvoir, il détale à une vitesse incroyable !"
":[name=Assistant]:Voilà, la visite touche à sa fin !\nlJ’espère que tu as apprécié cette petite exploration du parc du Professeur Charme. Il travaille sans relâche pour recréer des habitats fidèles et \nloffrir un refuge aux \c[2]Pokémon\c[0] qu’il étudie.",":[name=Assistant]:Voilà, la visite touche à sa fin !\nlJ’espère que tu as apprécié cette petite exploration du parc du Professeur Charme. Il travaille sans relâche pour recréer des habitats fidèles et \nloffrir un refuge aux \c[2]Pokémon\c[0] qu’il étudie.",":[name=Assistant]:Voilà, la visite touche à sa fin !\nlJ’espère que tu as apprécié cette petite exploration du parc du Professeur Charme. Il travaille sans relâche pour recréer des habitats fidèles et \nloffrir un refuge aux \c[2]Pokémon\c[0] qu’il étudie.",":[name=Assistant]:Voilà, la visite touche à sa fin !\nlJ’espère que tu as apprécié cette petite exploration du parc du Professeur Charme. Il travaille sans relâche pour recréer des habitats fidèles et \nloffrir un refuge aux \c[2]Pokémon\c[0] qu’il étudie."
":[name=Assistant]:Tu devrais revenir me voir le premier du prochain mois.\nlCe jour-là, les \c[2]Pokémon\c[0] nous rendent hommage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et c’est souvent un spectacle magnifique à ne \nlpas manquer !",":[name=Assistant]:Tu devrais revenir me voir le premier du prochain mois.\nlCe jour-là, les \c[2]Pokémon\c[0] nous rendent hommage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et c’est souvent un spectacle magnifique à ne \nlpas manquer !",":[name=Assistant]:Tu devrais revenir me voir le premier du prochain mois.\nlCe jour-là, les \c[2]Pokémon\c[0] nous rendent hommage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et c’est souvent un spectacle magnifique à ne \nlpas manquer !",":[name=Assistant]:Tu devrais revenir me voir le premier du prochain mois.\nlCe jour-là, les \c[2]Pokémon\c[0] nous rendent hommage[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] et c’est souvent un spectacle magnifique à ne \nlpas manquer !"
":[name=Assistant]:À très bientôt, Dresseur. Le monde \c[2]Pokémon\c[0] t’attend !",":[name=Assistant]:À très bientôt, Dresseur. Le monde \c[2]Pokémon\c[0] t’attend !",":[name=Assistant]:À très bientôt, Dresseur. Le monde \c[2]Pokémon\c[0] t’attend !",":[name=Assistant]:À très bientôt, Dresseur. Le monde \c[2]Pokémon\c[0] t’attend !"
":[name=Assistant]:Très bien, la réserve du Prof. Charme est ouverte aux visiteurs, tu peux y aller quand tu veux.",":[name=Assistant]:Très bien, la réserve du Prof. Charme est ouverte aux visiteurs, tu peux y aller quand tu veux.",":[name=Assistant]:Très bien, la réserve du Prof. Charme est ouverte aux visiteurs, tu peux y aller quand tu veux.",":[name=Assistant]:Très bien, la réserve du Prof. Charme est ouverte aux visiteurs, tu peux y aller quand tu veux."
:[align=center]:Maison de Mère-Grand,:[align=center]:Maison de Mère-Grand,:[align=center]:Maison de Mère-Grand,:[align=center]:Maison de Mère-Grand
":[face=250,Policier;name=Inspecteur Flofli]:Salut crevette ! Je suis l'inspecteur Flofli. \nlJ'ai appris la nouvelle à ton sujet, je suis ici pour m'assurer que tu te remettes sur pied avant que tu ne partes je ne sais où.",":[face=250,Policier;name=Inspecteur Flofli]:Salut crevette ! Je suis l'inspecteur Flofli. \nlJ'ai appris la nouvelle à ton sujet, je suis ici pour m'assurer que tu te remettes sur pied avant que tu ne partes je ne sais où.",":[face=250,Policier;name=Inspecteur Flofli]:Salut crevette ! Je suis l'inspecteur Flofli. \nlJ'ai appris la nouvelle à ton sujet, je suis ici pour m'assurer que tu te remettes sur pied avant que tu ne partes je ne sais où.",":[face=250,Policier;name=Inspecteur Flofli]:Salut crevette ! Je suis l'inspecteur Flofli. \nlJ'ai appris la nouvelle à ton sujet, je suis ici pour m'assurer que tu te remettes sur pied avant que tu ne partes je ne sais où."
\c[2]Pokemon\c[0] : Nidonidoooo ! ! !,\c[2]Pokemon\c[0] : Nidonidoooo ! ! !,\c[2]Pokemon\c[0] : Nidonidoooo ! ! !,\c[2]Pokemon\c[0] : Nidonidoooo ! ! !
:[align=center]:Bienvenue à Bourg-Guignon !,:[align=center]:Bienvenue à Bourg-Guignon !,:[align=center]:Bienvenue à Bourg-Guignon !,:[align=center]:Bienvenue à Bourg-Guignon !
":[name=Assistant]:Je suis l’assistant du Prof. Chen qui étudie les \c[2]Pokemon\c[0] de façon générale. \nlIl a inventé une encyclopédie \c[2]Pokemon\c[0], appelée Pokédex ! ",":[name=Assistant]:Je suis l’assistant du Prof. Chen qui étudie les \c[2]Pokemon\c[0] de façon générale. \nlIl a inventé une encyclopédie \c[2]Pokemon\c[0], appelée Pokédex ! ",":[name=Assistant]:Je suis l’assistant du Prof. Chen qui étudie les \c[2]Pokemon\c[0] de façon générale. \nlIl a inventé une encyclopédie \c[2]Pokemon\c[0], appelée Pokédex ! ",":[name=Assistant]:Je suis l’assistant du Prof. Chen qui étudie les \c[2]Pokemon\c[0] de façon générale. \nlIl a inventé une encyclopédie \c[2]Pokemon\c[0], appelée Pokédex ! "
:[name=Assistant]:Ho ! Tu viens peut être pour visiter la réserve ?,:[name=Assistant]:Ho ! Tu viens peut être pour visiter la réserve ?,:[name=Assistant]:Ho ! Tu viens peut être pour visiter la réserve ?,:[name=Assistant]:Ho ! Tu viens peut être pour visiter la réserve ?
Oui !,Oui !,Oui !,Oui !
"Non, merci.","Non, merci.","Non, merci.","Non, merci."
:[name=Assistant]:Il vaut mieux que tu ailles dire bonjour au Prof. Charme avant.\nlReviens me voir tout à l'heure !,:[name=Assistant]:Il vaut mieux que tu ailles dire bonjour au Prof. Charme avant.\nlReviens me voir tout à l'heure !,:[name=Assistant]:Il vaut mieux que tu ailles dire bonjour au Prof. Charme avant.\nlReviens me voir tout à l'heure !,:[name=Assistant]:Il vaut mieux que tu ailles dire bonjour au Prof. Charme avant.\nlReviens me voir tout à l'heure !
":[name=Assistant]:Très bien, reviens me voir quand tu veux !",":[name=Assistant]:Très bien, reviens me voir quand tu veux !",":[name=Assistant]:Très bien, reviens me voir quand tu veux !",":[name=Assistant]:Très bien, reviens me voir quand tu veux !"
:[name=Assistant]:Veux-tu que je te fasse visiter la réserve ?,:[name=Assistant]:Veux-tu que je te fasse visiter la réserve ?,:[name=Assistant]:Veux-tu que je te fasse visiter la réserve ?,:[name=Assistant]:Veux-tu que je te fasse visiter la réserve ?
Oui !,Oui !,Oui !,Oui !
"Non, merci.","Non, merci.","Non, merci.","Non, merci."
:[name=Assistant]:Il vaut mieux que tu ailles dire bonjour au Prof. Charme avant.\nlReviens me voir tout à l'heure !,:[name=Assistant]:Il vaut mieux que tu ailles dire bonjour au Prof. Charme avant.\nlReviens me voir tout à l'heure !,:[name=Assistant]:Il vaut mieux que tu ailles dire bonjour au Prof. Charme avant.\nlReviens me voir tout à l'heure !,:[name=Assistant]:Il vaut mieux que tu ailles dire bonjour au Prof. Charme avant.\nlReviens me voir tout à l'heure !
":[name=Assistant]:Très bien, reviens me voir quand tu veux !",":[name=Assistant]:Très bien, reviens me voir quand tu veux !",":[name=Assistant]:Très bien, reviens me voir quand tu veux !",":[name=Assistant]:Très bien, reviens me voir quand tu veux !"
:[align=center]:REÇU : \c[5]SUPER BONBON\C[0],:[align=center]:REÇU : \c[5]SUPER BONBON\C[0],:[align=center]:REÇU : \c[5]SUPER BONBON\C[0],:[align=center]:REÇU : \c[5]SUPER BONBON\C[0]
":[align=center]:\s[i]Vous rangez votre ""Super Bonbon"" dans votre sac dans la poche Soins.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Super Bonbon"" dans votre sac dans la poche Soins.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Super Bonbon"" dans votre sac dans la poche Soins.\s[r]",":[align=center]:\s[i]Vous rangez votre ""Super Bonbon"" dans votre sac dans la poche Soins.\s[r]"
:[align=center]:Maison de la famille Sauve,:[align=center]:Maison de la famille Sauve,:[align=center]:Maison de la famille Sauve,:[align=center]:Maison de la famille Sauve
