en,fr,it,de,es,ko,kana,pt
Necrozma,Necrozma,Necrozma,Necrozma,Necrozma,네크로즈마,ネクロズマ,Necrozma
Nidoking,Nidoking,Nidoking,Nidoking,Nidoking,니드킹,ニドキング,Nidoking
Nidoqueen,Nidoqueen,Nidoqueen,Nidoqueen,Nidoqueen,니드퀸,ニドクイン,Nidoqueen
Nidoran♀,Nidoran♀,Nidoran♀,Nidoran♀,Nidoran♀,니드런♀,ニドラン♀,Nidoran♀
Nidoran♂,Nidoran♂,Nidoran♂,Nidoran♂,Nidoran♂,니드런♂,ニドラン♂,Nidoran♂
Nidorina,Nidorina,Nidorina,Nidorina,Nidorina,니드리나,ニドリーナ,Nidorina
Nidorino,Nidorino,Nidorino,Nidorino,Nidorino,니드리노,ニドリーノ,Nidorino
Nihilego,Zéroïd,Nihilego,Anego,Nihilego,텅비드,ウツロイド,Nihilego
Nincada,Ningale,Nincada,Nincada,Nincada,토중몬,ツチニン,Nincada
Ninetales,Feunard,Ninetales,Vulnona,Ninetales,나인테일,キュウコン,Ninetales
Ninetales,Feunard,Ninetales,Vulnona,Ninetales,나인테일,キュウコン,Ninetales
Ninjask,Ninjask,Ninjask,Ninjask,Ninjask,아이스크,テッカニン,Ninjask
Noctowl,Noarfang,Noctowl,Noctuh,Noctowl,야부엉,ヨルノズク,Noctowl
Noibat,Sonistrelle,Noibat,eF-eM,Noibat,음뱃,オンバット,Noibat
Noivern,Bruyverne,Noivern,UHaFnir,Noivern,음번,オンバーン,Noivern
Nosepass,Tarinor,Nosepass,Nasgnet,Nosepass,코코파스,ノズパス,Nosepass
Numel,Chamallot,Numel,Camaub,Numel,둔타,ドンメル,Numel
Nuzleaf,Pifeuil,Nuzleaf,Blanas,Nuzleaf,잎새코,コノハナ,Nuzleaf
Octillery,Octillery,Octillery,Octillery,Octillery,대포무노,オクタン,Octillery
Oddish,Mystherbe,Oddish,Myrapla,Oddish,뚜벅쵸,ナゾノクサ,Oddish
Omanyte,Amonita,Omanyte,Amonitas,Omanyte,암나이트,オムナイト,Omanyte
Omastar,Amonistar,Omastar,Amoroso,Omastar,암스타,オムスター,Omastar
Onix,Onix,Onix,Onix,Onix,롱스톤,イワーク,Onix
Oranguru,Gouroutan,Oranguru,Kommandutan,Oranguru,하랑우탄,ヤレユータン,Oranguru
Oricorio,Plumeline,Oricorio,Choreogel,Oricorio,춤추새,オドリドリ,Oricorio
Oricorio,Plumeline,Oricorio,Choreogel,Oricorio,춤추새,オドリドリ,Oricorio
Oricorio,Plumeline,Oricorio,Choreogel,Oricorio,춤추새,オドリドリ,Oricorio
Oricorio,Plumeline,Oricorio,Choreogel,Oricorio,춤추새,オドリドリ,Oricorio
Oricorio,Plumeline,Oricorio,Choreogel,Oricorio,춤추새,オドリドリ,Oricorio
Oricorio,Plumeline,Oricorio,Choreogel,Oricorio,춤추새,オドリドリ,Oricorio
Oricorio,Plumeline,Oricorio,Choreogel,Oricorio,춤추새,オドリドリ,Oricorio
Oshawott,Moustillon,Oshawott,Ottaro,Oshawott,수댕이,ミジュマル,Oshawott
Pachirisu,Pachirisu,Pachirisu,Pachirisu,Pachirisu,파치리스,パチリス,Pachirisu
Palkia,Palkia,Palkia,Palkia,Palkia,펄기아,パルキア,Palkia
Palossand,Trépassable,Palossand,Colossand,Palossand,모래성이당,シロデスナ,Palossand
Palossand,Trépassable,Palossand,Colossand,Palossand,모래성이당,シロデスナ,Palossand
Palpitoad,Batracné,Palpitoad,Mebrana,Palpitoad,두까비,ガマガル,Palpitoad
Pancham,Pandespiègle,Pancham,Pam-Pam,Pancham,판짱,ヤンチャム,Pancham
Pangoro,Pandarbare,Pangoro,Pandagro,Pangoro,부란다,ゴロンダ,Pangoro
Panpour,Flotajou,Panpour,Sodamak,Panpour,앗차프,ヒヤップ,Panpour
Pansage,Feuillajou,Pansage,Vegimak,Pansage,야나프,ヤナップ,Pansage
Pansear,Flamajou,Pansear,Grillmak,Pansear,바오프,バオップ,Pansear
Paras,Paras,Paras,Paras,Paras,파라스,パラス,Paras
Parasect,Parasect,Parasect,Parasek,Parasect,파라섹트,パラセクト,Parasect
Passimian,Quartermac,Passimian,Quartermak,Passimian,내던숭이,ナゲツケサル,Passimian
Patrat,Ratentif,Patrat,Nagelotz,Patrat,보르쥐,ミネズミ,Patrat
Pawniard,Scalpion,Pawniard,Gladiantri,Pawniard,자망칼,コマタナ,Pawniard
Pelipper,Bekipan,Pelipper,Pelipper,Pelipper,패리퍼,ペリッパー,Pelipper
Persian,Persian,Persian,Snobilikat,Persian,페르시온,ペルシアン,Persian
Persian,Persian,Persian,Snobilikat,Persian,페르시온,ペルシアン,Persian
Petilil,Chlorobule,Petilil,Lilminip,Petilil,치릴리,チュリネ,Petilil
Phanpy,Phanpy,Phanpy,Phanpy,Phanpy,코코리,ゴマゾウ,Phanpy
Phantump,Brocélôme,Phantump,Paragoni,Phantump,나목령,ボクレー,Phantump
Pheromosa,Cancrelove,Pheromosa,Schabelle,Pheromosa,페로코체,フェローチェ,Pheromosa
Phione,Phione,Phione,Phione,Phione,피오네,フィオネ,Phione
Pichu,Pichu,Pichu,Pichu,Pichu,피츄,ピチュー,Pichu
Pidgeot,Roucarnage,Pidgeot,Tauboss,Pidgeot,피죤투,ピジョット,Pidgeot
Pidgeot,Roucarnage,Pidgeot,Tauboss,Pidgeot,피죤투,ピジョット,Pidgeot
Pidgeotto,Roucoups,Pidgeotto,Tauboga,Pidgeotto,피죤,ピジョン,Pidgeotto
Pidgey,Roucool,Pidgey,Taubsi,Pidgey,구구,ポッポ,Pidgey
Pidove,Poichigeon,Pidove,Dusselgurr,Pidove,콩둘기,マメパト,Pidove
Pignite,Grotichon,Pignite,Ferkokel,Pignite,차오꿀,チャオブー,Pignite
Pikachu,Pikachu,Pikachu,Pikachu,Pikachu,피카츄,ピカチュウ,Pikachu
Pikachu,Pikachu,Pikachu,Pikachu,Pikachu,피카츄,ピカチュウ,Pikachu
Pikachu,Pikachu,Pikachu,Pikachu,Pikachu,피카츄,ピカチュウ,Pikachu
Pikachu,Pikachu,Pikachu,Pikachu,Pikachu,피카츄,ピカチュウ,Pikachu
Pikachu,Pikachu,Pikachu,Pikachu,Pikachu,피카츄,ピカチュウ,Pikachu
Pikachu,Pikachu,Pikachu,Pikachu,Pikachu,피카츄,ピカチュウ,Pikachu
Pikachu,Pikachu,Pikachu,Pikachu,Pikachu,피카츄,ピカチュウ,Pikachu
Pikachu,Pikachu,Pikachu,Pikachu,Pikachu,피카츄,ピカチュウ,Pikachu
Pikachu,Pikachu,Pikachu,Pikachu,Pikachu,피카츄,ピカチュウ,Pikachu
Pikachu,Pikachu,Pikachu,Pikachu,Pikachu,피카츄,ピカチュウ,Pikachu
Pikipek,Picassaut,Pikipek,Peppeck,Pikipek,콕코구리,ツツケラ,Pikipek
Piloswine,Cochignon,Piloswine,Keifel,Piloswine,메꾸리,イノムー,Piloswine
Pineco,Pomdepik,Pineco,Tannza,Pineco,피콘,クヌギダマ,Pineco
Pinsir,Scarabrute,Pinsir,Pinsir,Pinsir,쁘사이저,カイロス,Pinsir
Pinsir,Scarabrute,Pinsir,Pinsir,Pinsir,쁘사이저,カイロス,Pinsir
Piplup,Tiplouf,Piplup,Plinfa,Piplup,팽도리,ポッチャマ,Piplup
Plusle,Posipi,Plusle,Plusle,Plusle,플러시,プラスル,Plusle
Poipole,Vémini,Poipole,Venicro,Poipole,베베놈,ベベノム,Poipole
Politoed,Tarpaud,Politoed,Quaxo,Politoed,왕구리,ニョロトノ,Politoed
Poliwag,Ptitard,Poliwag,Quapsel,Poliwag,발챙이,ニョロモ,Poliwag
Poliwhirl,Têtarte,Poliwhirl,Quaputzi,Poliwhirl,슈륙챙이,ニョロゾ,Poliwhirl
Poliwrath,Tartard,Poliwrath,Quappo,Poliwrath,강챙이,ニョロボン,Poliwrath
Ponyta,Ponyta,Ponyta,Ponita,Ponyta,포니타,ポニータ,Ponyta
Poochyena,Medhyèna,Poochyena,Fiffyen,Poochyena,포챠나,ポチエナ,Poochyena
Popplio,Otaquin,Popplio,Robball,Popplio,누리공,アシマリ,Popplio
Porygon,Porygon,Porygon,Porygon,Porygon,폴리곤,ポリゴン,Porygon
Porygon2,Porygon2,Porygon2,Porygon2,Porygon2,폴리곤2,ポリゴン２,Porygon2
Porygon-Z,Porygon-Z,Porygon-Z,Porygon-Z,Porygon-Z,폴리곤Z,ポリゴンＺ,Porygon-Z
Primarina,Oratoria,Primarina,Primarene,Primarina,누리레느,アシレーヌ,Primarina
Primeape,Colossinge,Primeape,Rasaff,Primeape,성원숭,オコリザル,Primeape
Prinplup,Prinplouf,Prinplup,Pliprin,Prinplup,팽태자,ポッタイシ,Prinplup
Probopass,Tarinorme,Probopass,Voluminas,Probopass,대코파스,ダイノーズ,Probopass
Psyduck,Psykokwak,Psyduck,Enton,Psyduck,고라파덕,コダック,Psyduck
Pumpkaboo,Pitrouille,Pumpkaboo,Irrbis,Pumpkaboo,호바귀,バケッチャ,Pumpkaboo
Pumpkaboo,Pitrouille,Pumpkaboo,Irrbis,Pumpkaboo,호바귀,バケッチャ,Pumpkaboo
Pumpkaboo,Pitrouille,Pumpkaboo,Irrbis,Pumpkaboo,호바귀,バケッチャ,Pumpkaboo
Pumpkaboo,Pitrouille,Pumpkaboo,Irrbis,Pumpkaboo,호바귀,バケッチャ,Pumpkaboo
Pupitar,Ymphect,Pupitar,Pupitar,Pupitar,데기라스,サナギラス,Pupitar
Purrloin,Chacripan,Purrloin,Felilou,Purrloin,쌔비냥,チョロネコ,Purrloin
Purugly,Chaffreux,Purugly,Shnurgarst,Purugly,몬냥이,ブニャット,Purugly
Pyroar,Némélios,Pyroar,Pyroleo,Pyroar,화염레오,カエンジシ,Pyroar
Pyukumuku,Concombaffe,Pyukumuku,Gufa,Pyukumuku,해무기,ナマコブシ,Pyukumuku
Quagsire,Maraiste,Quagsire,Morlord,Quagsire,누오,ヌオー,Quagsire
Quilava,Feurisson,Quilava,Igelavar,Quilava,마그케인,マグマラシ,Quilava
Quilladin,Boguérisse,Quilladin,Igastarnish,Quilladin,도치보구,ハリボーグ,Quilladin
Qwilfish,Qwilfish,Qwilfish,Baldorfish,Qwilfish,침바루,ハリーセン,Qwilfish
Raichu,Raichu,Raichu,Raichu,Raichu,라이츄,ライチュウ,Raichu
Raichu,Raichu,Raichu,Raichu,Raichu,라이츄,ライチュウ,Raichu
Raikou,Raikou,Raikou,Raikou,Raikou,라이코,ライコウ,Raikou
Ralts,Tarsal,Ralts,Trasla,Ralts,랄토스,ラルトス,Ralts
Rampardos,Charkos,Rampardos,Rameidon,Rampardos,램펄드,ラムパルド,Rampardos
Rapidash,Galopa,Rapidash,Gallopa,Rapidash,날쌩마,ギャロップ,Rapidash
Raticate,Rattatac,Raticate,Rattikarl,Raticate,레트라,ラッタ,Raticate
Raticate,Rattatac,Raticate,Rattikarl,Raticate,레트라,ラッタ,Raticate
Rattata,Rattata,Rattata,Rattfratz,Rattata,꼬렛,コラッタ,Rattata
Rattata,Rattata,Rattata,Rattfratz,Rattata,꼬렛,コラッタ,Rattata
Rattata,Rattata,Rattata,Rattfratz,Rattata,꼬렛,コラッタ,Rattata
Rattata,Rattata,Rattata,Rattfratz,Rattata,꼬렛,コラッタ,Rattata
Rattata,Rattata,Rattata,Rattfratz,Rattata,꼬렛,コラッタ,Rattata
Rayquaza,Rayquaza,Rayquaza,Rayquaza,Rayquaza,레쿠쟈,レックウザ,Rayquaza
Rayquaza,Rayquaza,Rayquaza,Rayquaza,Rayquaza,레쿠쟈,レックウザ,Rayquaza
Regice,Regice,Regice,Regice,Regice,레지아이스,レジアイス,Regice
Regigigas,Regigigas,Regigigas,Regigigas,Regigigas,레지기가스,レジギガス,Regigigas
Regirock,Regirock,Regirock,Regirock,Regirock,레지락,レジロック,Regirock
Registeel,Registeel,Registeel,Registeel,Registeel,레지스틸,レジスチル,Registeel
Relicanth,Relicanth,Relicanth,Relicanth,Relicanth,시라칸,ジーランス,Relicanth
Remoraid,Rémoraid,Remoraid,Remoraid,Remoraid,총어,テッポウオ,Remoraid
Reshiram,Reshiram,Reshiram,Reshiram,Reshiram,레시라무,レシラム,Reshiram
Reuniclus,Symbios,Reuniclus,Zytomega,Reuniclus,란쿨루스,ランクルス,Reuniclus
Rhydon,Rhinoféros,Rhydon,Rizeros,Rhydon,코뿌리,サイドン,Rhydon
Rhyhorn,Rhinocorne,Rhyhorn,Rihorn,Rhyhorn,뿔카노,サイホーン,Rhyhorn
Rhyperior,Rhinastoc,Rhyperior,Rihornior,Rhyperior,거대코뿌리,ドサイドン,Rhyperior
Ribombee,Rubombelle,Ribombee,Bandelby,Ribombee,에리본,アブリボン,Ribombee
Riolu,Riolu,Riolu,Riolu,Riolu,리오르,リオル,Riolu
Rockruff,Rocabot,Rockruff,Wuffels,Rockruff,암멍이,イワンコ,Rockruff
Roggenrola,Nodulithe,Roggenrola,Kiesling,Roggenrola,단굴,ダンゴロ,Roggenrola
Roselia,Rosélia,Roselia,Roselia,Roselia,로젤리아,ロゼリア,Roselia
Roserade,Roserade,Roserade,Roserade,Roserade,로즈레이드,ロズレイド,Roserade
Rotom,Motisma,Rotom,Rotom,Rotom,로토무,ロトム,Rotom
Rotom,Motisma,Rotom,Rotom,Rotom,로토무,ロトム,Rotom
Rotom,Motisma,Rotom,Rotom,Rotom,로토무,ロトム,Rotom
Rotom,Motisma,Rotom,Rotom,Rotom,로토무,ロトム,Rotom
Rotom,Motisma,Rotom,Rotom,Rotom,로토무,ロトム,Rotom
Rotom,Motisma,Rotom,Rotom,Rotom,로토무,ロトム,Rotom
Rowlet,Brindibou,Rowlet,Bauz,Rowlet,나몰빼미,モクロー,Rowlet
Rufflet,Furaiglon,Rufflet,Geronimatz,Rufflet,수리둥보,ワシボン,Rufflet
Sableye,Ténéfix,Sableye,Zobiris,Sableye,깜까미,ヤミラミ,Sableye
Sableye,Ténéfix,Sableye,Zobiris,Sableye,깜까미,ヤミラミ,Sableye
Salamence,Drattak,Salamence,Brutalanda,Salamence,보만다,ボーマンダ,Salamence
Salamence,Drattak,Salamence,Brutalanda,Salamence,보만다,ボーマンダ,Salamence
Salandit,Tritox,Salandit,Molunk,Salandit,야도뇽,ヤトウモリ,Salandit
Salazzle,Malamandre,Salazzle,Amfira,Salazzle,염뉴트,エンニュート,Salazzle
Samurott,Clamiral,Samurott,Admurai,Samurott,대검귀,ダイケンキ,Samurott
Sandile,Mascaïman,Sandile,Ganovil,Sandile,깜눈크,メグロコ,Sandile
Sandshrew,Sabelette,Sandshrew,Sandan,Sandshrew,모래두지,サンド,Sandshrew
Sandshrew,Sabelette,Sandshrew,Sandan,Sandshrew,모래두지,サンド,Sandshrew
Sandslash,Sablaireau,Sandslash,Sandamer,Sandslash,고지,サンドパン,Sandslash
Sandslash,Sablaireau,Sandslash,Sandamer,Sandslash,고지,サンドパン,Sandslash
Sandygast,Bacabouh,Sandygast,Sankabuh,Sandygast,모래꿍,スナバァ,Sandygast
Sawk,Karaclée,Sawk,Karadonis,Sawk,타격귀,ダゲキ,Sawk
Sawsbuck,Haydaim,Sawsbuck,Kronjuwild,Sawsbuck,바라철록,メブキジカ,Sawsbuck
Sawsbuck,Haydaim,Sawsbuck,Kronjuwild,Sawsbuck,바라철록,メブキジカ,Sawsbuck
Sawsbuck,Haydaim,Sawsbuck,Kronjuwild,Sawsbuck,바라철록,メブキジカ,Sawsbuck
Sawsbuck,Haydaim,Sawsbuck,Kronjuwild,Sawsbuck,바라철록,メブキジカ,Sawsbuck
Scatterbug,Lépidonille,Scatterbug,Purmel,Scatterbug,분이벌레,コフキムシ,Scatterbug
Sceptile,Jungko,Sceptile,Gewaldro,Sceptile,나무킹,ジュカイン,Sceptile
Sceptile,Jungko,Sceptile,Gewaldro,Sceptile,나무킹,ジュカイン,Sceptile
Scizor,Cizayox,Scizor,Scherox,Scizor,핫삼,ハッサム,Scizor
Scizor,Cizayox,Scizor,Scherox,Scizor,핫삼,ハッサム,Scizor
Scolipede,Brutapode,Scolipede,Cerapendra,Scolipede,펜드라,ペンドラー,Scolipede
Scrafty,Baggaïd,Scrafty,Irokex,Scrafty,곤율거니,ズルズキン,Scrafty
Scraggy,Baggiguane,Scraggy,Zurrokex,Scraggy,곤율랭,ズルッグ,Scraggy
Scyther,Insécateur,Scyther,Sichlor,Scyther,스라크,ストライク,Scyther
Seadra,Hypocéan,Seadra,Seemon,Seadra,시드라,シードラ,Seadra
Seaking,Poissoroy,Seaking,Golking,Seaking,왕콘치,アズマオウ,Seaking
Sealeo,Phogleur,Sealeo,Seejong,Sealeo,씨레오,トドグラー,Sealeo
Seedot,Grainipiot,Seedot,Samurzel,Seedot,도토링,タネボー,Seedot
Seel,Otaria,Seel,Jurob,Seel,쥬쥬,パウワウ,Seel
Seismitoad,Crapustule,Seismitoad,Branawarz,Seismitoad,두빅굴,ガマゲロゲ,Seismitoad
Sentret,Fouinette,Sentret,Wiesor,Sentret,꼬리선,オタチ,Sentret
Serperior,Majaspic,Serperior,Serpiroyal,Serperior,샤로다,ジャローダ,Serperior
Servine,Lianaja,Servine,Efoserp,Servine,샤비,ジャノビー,Servine
Seviper,Séviper,Seviper,Vipitis,Seviper,세비퍼,ハブネーク,Seviper
Sewaddle,Larveyette,Sewaddle,Strawickl,Sewaddle,두르보,クルミル,Sewaddle
Sharpedo,Sharpedo,Sharpedo,Tohaido,Sharpedo,샤크니아,サメハダー,Sharpedo
Sharpedo,Sharpedo,Sharpedo,Tohaido,Sharpedo,샤크니아,サメハダー,Sharpedo
Shaymin,Shaymin,Shaymin,Shaymin,Shaymin,쉐이미,シェイミ,Shaymin
Shaymin,Shaymin,Shaymin,Shaymin,Shaymin,쉐이미,シェイミ,Shaymin
Shedinja,Munja,Shedinja,Ninjatom,Shedinja,껍질몬,ヌケニン,Shedinja
Shelgon,Drackhaus,Shelgon,Draschel,Shelgon,쉘곤,コモルー,Shelgon
Shellder,Kokiyas,Shellder,Muschas,Shellder,셀러,シェルダー,Shellder
Shellos,Sancoki,Shellos,Schalellos,Shellos,깝질무,カラナクシ,Shellos
Shellos,Sancoki,Shellos,Schalellos,Shellos,깝질무,カラナクシ,Shellos
Shelmet,Escargaume,Shelmet,Schnuthelm,Shelmet,쪼마리,チョボマキ,Shelmet
Shieldon,Dinoclier,Shieldon,Schilterus,Shieldon,방패톱스,タテトプス,Shieldon
Shiftry,Tengalice,Shiftry,Tengulist,Shiftry,다탱구,ダーテング,Shiftry
Shiinotic,Lampignon,Shiinotic,Lamellux,Shiinotic,마셰이드,マシェード,Shiinotic
Shinx,Lixy,Shinx,Sheinux,Shinx,꼬링크,コリンク,Shinx
Shinx,Lixy,Shinx,Sheinux,Shinx,꼬링크,コリンク,Shinx
Shroomish,Balignon,Shroomish,Knilz,Shroomish,버섯꼬,キノココ,Shroomish
Shuckle,Caratroc,Shuckle,Pottrott,Shuckle,단단지,ツボツボ,Shuckle
Shuppet,Polichombr,Shuppet,Shuppet,Shuppet,어둠대신,カゲボウズ,Shuppet
Sigilyph,Cryptéro,Sigilyph,Symvolara,Sigilyph,심보러,シンボラー,Sigilyph
Silcoon,Armulys,Silcoon,Schaloko,Silcoon,실쿤,カラサリス,Silcoon
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Simipour,Flotoutan,Simipour,Sodachita,Simipour,앗차키,ヒヤッキー,Simipour
Simisage,Feuiloutan,Simisage,Vegichita,Simisage,야나키,ヤナッキー,Simisage
Simisear,Flamoutan,Simisear,Grillchita,Simisear,바오키,バオッキー,Simisear
Skarmory,Airmure,Skarmory,Panzaeron,Skarmory,무장조,エアームド,Skarmory
Skiddo,Cabriolaine,Skiddo,Mähikel,Skiddo,메이클,メェークル,Skiddo
Skiploom,Floravol,Skiploom,Hubelupf,Skiploom,두코,ポポッコ,Skiploom
Skitty,Skitty,Skitty,Eneco,Skitty,에나비,エネコ,Skitty
Skorupi,Rapion,Skorupi,Pionskora,Skorupi,스콜피,スコルピ,Skorupi
Skrelp,Venalgue,Skrelp,Algitt,Skrelp,수레기,クズモー,Skrelp
Skuntank,Moufflair,Skuntank,Skuntank,Skuntank,스컹탱크,スカタンク,Skuntank
Slaking,Monaflèmit,Slaking,Letarking,Slaking,게을킹,ケッキング,Slaking
Slakoth,Parecool,Slakoth,Bummelz,Slakoth,게을로,ナマケロ,Slakoth
Sliggoo,Colimucus,Sliggoo,Viscargot,Sliggoo,미끄네일,ヌメイル,Sliggoo
Slowbro,Flagadoss,Slowbro,Lahmus,Slowbro,야도란,ヤドラン,Slowbro
Slowbro,Flagadoss,Slowbro,Lahmus,Slowbro,야도란,ヤドラン,Slowbro
Slowking,Roigada,Slowking,Laschoking,Slowking,야도킹,ヤドキング,Slowking
Slowpoke,Ramoloss,Slowpoke,Flegmon,Slowpoke,야돈,ヤドン,Slowpoke
Slugma,Limagma,Slugma,Schneckmag,Slugma,마그마그,マグマッグ,Slugma
Slurpuff,Cupcanaille,Slurpuff,Sabbaione,Slurpuff,나루림,ペロリーム,Slurpuff
Smeargle,Queulorior,Smeargle,Farbeagle,Smeargle,루브도,ドーブル,Smeargle
Smoochum,Lippouti,Smoochum,Kussilla,Smoochum,뽀뽀라,ムチュール,Smoochum
Sneasel,Farfuret,Sneasel,Sniebel,Sneasel,포푸니,ニューラ,Sneasel
Snivy,Vipélierre,Snivy,Serpifeu,Snivy,주리비얀,ツタージャ,Snivy
Snorlax,Ronflex,Snorlax,Relaxo,Snorlax,잠만보,カビゴン,Snorlax
Snorunt,Stalgamin,Snorunt,Schneppke,Snorunt,눈꼬마,ユキワラシ,Snorunt
Snover,Blizzi,Snover,Shnebedeck,Snover,눈쓰개,ユキカブリ,Snover
Snubbull,Snubbull,Snubbull,Snubbull,Snubbull,블루,ブルー,Snubbull
Solgaleo,Solgaleo,Solgaleo,Solgaleo,Solgaleo,솔가레오,ソルガレオ,Solgaleo
Solosis,Nucléos,Solosis,Monozyto,Solosis,유니란,ユニラン,Solosis
Solrock,Solaroc,Solrock,Sonnfel,Solrock,솔록,ソルロック,Solrock
Spearow,Piafabec,Spearow,Habitak,Spearow,깨비참,オニスズメ,Spearow
Spearow,Piafabec,Spearow,Habitak,Spearow,깨비참,オニスズメ,Spearow
Spearow,Piafabec,Spearow,Habitak,Spearow,깨비참,オニスズメ,Spearow
Spewpa,Pérégrain,Spewpa,Puponcho,Spewpa,분떠도리,コフーライ,Spewpa
Spheal,Obalie,Spheal,Seemops,Spheal,대굴레오,タマザラシ,Spheal
Spinarak,Mimigal,Spinarak,Webarak,Spinarak,페이검,イトマル,Spinarak
Spinda,Spinda,Spinda,Pandir,Spinda,얼루기,パッチール,Spinda
Spiritomb,Spiritomb,Spiritomb,Kryppuk,Spiritomb,화강돌,ミカルゲ,Spiritomb
Spoink,Spoink,Spoink,Spoink,Spoink,피그점프,バネブー,Spoink
Spritzee,Fluvetin,Spritzee,Parfi,Spritzee,슈쁘,シュシュプ,Spritzee
Squirtle,Carapuce,Squirtle,Schiggy,Squirtle,꼬부기,ゼニガメ,Squirtle
Stakataka,Ama-Ama,Stakataka,Muramura,Stakataka,차곡차곡,ツンデツンデ,Stakataka
Stantler,Cerfrousse,Stantler,Damhirplex,Stantler,노라키,オドシシ,Stantler
Staraptor,Étouraptor,Staraptor,Staraptor,Staraptor,찌르호크,ムクホーク,Staraptor
Staravia,Étourvol,Staravia,Staravia,Staravia,찌르버드,ムクバード,Staravia
Starly,Étourmi,Starly,Staralili,Starly,찌르꼬,ムックル,Starly
Starmie,Staross,Starmie,Starmie,Starmie,아쿠스타,スターミー,Starmie
Staryu,Stari,Staryu,Sterndu,Staryu,별가사리,ヒトデマン,Staryu
Steelix,Steelix,Steelix,Stahlos,Steelix,강철톤,ハガネール,Steelix
Steelix,Steelix,Steelix,Stahlos,Steelix,강철톤,ハガネール,Steelix
Steenee,Candine,Steenee,Frubaila,Steenee,달무리나,アママイコ,Steenee
Stoutland,Mastouffe,Stoutland,Bissbark,Stoutland,바랜드,ムーランド,Stoutland
Stufful,Nounourson,Stufful,Velursi,Stufful,포곰곰,ヌイコグマ,Stufful
Stunfisk,Limonde,Stunfisk,Flunschlik,Stunfisk,메더,マッギョ,Stunfisk
Stunky,Moufouette,Stunky,Skunkapuh,Stunky,스컹뿡,スカンプー,Stunky
Sudowoodo,Simularbre,Sudowoodo,Mogelbaum,Sudowoodo,꼬지모,ウソッキー,Sudowoodo
Suicune,Suicune,Suicune,Suicune,Suicune,스이쿤,スイクン,Suicune
Sunflora,Héliatronc,Sunflora,Sonnflora,Sunflora,해루미,キマワリ,Sunflora
Sunkern,Tournegrin,Sunkern,Sonnkern,Sunkern,해너츠,ヒマナッツ,Sunkern
Surskit,Arakdo,Surskit,Gehweiher,Surskit,비구술,アメタマ,Surskit
Swablu,Tylton,Swablu,Wablu,Swablu,파비코,チルット,Swablu
Swadloon,Couverdure,Swadloon,Folikon,Swadloon,두르쿤,クルマユ,Swadloon
Swalot,Avaltout,Swalot,Schlukwech,Swalot,꿀꺽몬,マルノーム,Swalot
Swampert,Laggron,Swampert,Sumpex,Swampert,대짱이,ラグラージ,Swampert
Swampert,Laggron,Swampert,Sumpex,Swampert,대짱이,ラグラージ,Swampert
Swanna,Lakmécygne,Swanna,Swaroness,Swanna,스완나,スワンナ,Swanna
Swellow,Hélédelle,Swellow,Schwalboss,Swellow,스왈로,オオスバメ,Swellow
Swinub,Marcacrin,Swinub,Quiekel,Swinub,꾸꾸리,ウリムー,Swinub
Swirlix,Sucroquin,Swirlix,Flauschling,Swirlix,나룸퍼프,ペロッパフ,Swirlix
Swoobat,Rhinolove,Swoobat,Fletiamo,Swoobat,맘박쥐,ココロモリ,Swoobat
Sylveon,Nymphali,Sylveon,Feelinara,Sylveon,님피아,ニンフィア,Sylveon
Taillow,Nirondelle,Taillow,Schwalbini,Taillow,테일로,スバメ,Taillow
Talonflame,Flambusard,Talonflame,Fiaro,Talonflame,파이어로,ファイアロー,Talonflame
Tangela,Saquedeneu,Tangela,Tangela,Tangela,덩쿠리,モンジャラ,Tangela
