en,fr,it,de,es,ko,kana,pt
Beheeyem,Neitram,Beheeyem,Megalon,Beheeyem,벰크,オーベム,Beheeyem
Litwick,Funécire,Litwick,Lichtel,Litwick,불켜미,ヒトモシ,Litwick
Lampent,Mélancolux,Lampent,Laternecto,Lampent,램프라,ランプラー,Lampent
Chandelure,Lugulabre,Chandelure,Skelabra,Chandelure,샹델라,シャンデラ,Chandelure
Axew,Coupenotte,Axew,Milza,Axew,터검니,キバゴ,Axew
Fraxure,Incisache,Fraxure,Sharfax,Fraxure,액슨도,オノンド,Fraxure
Haxorus,Tranchodon,Haxorus,Maxax,Haxorus,액스라이즈,オノノクス,Haxorus
Cubchoo,Polarhume,Cubchoo,Petznief,Cubchoo,코고미,クマシュン,Cubchoo
Beartic,Polagriffe,Beartic,Siberio,Beartic,툰베어,ツンベアー,Beartic
Cryogonal,Hexagel,Cryogonal,Frigometri,Cryogonal,프리지오,フリージオ,Cryogonal
Shelmet,Escargaume,Shelmet,Schnuthelm,Shelmet,쪼마리,チョボマキ,Shelmet
Accelgor,Limaspeed,Accelgor,Hydragil,Accelgor,어지리더,アギルダー,Accelgor
Stunfisk,Limonde,Stunfisk,Flunschlik,Stunfisk,메더,マッギョ,Stunfisk
Mienfoo,Kungfouine,Mienfoo,Lin-Fu,Mienfoo,비조푸,コジョフー,Mienfoo
Mienshao,Shaofouine,Mienshao,Wie-Shu,Mienshao,비조도,コジョンド,Mienshao
Druddigon,Drakkarmin,Druddigon,Shardrago,Druddigon,크리만,クリムガン,Druddigon
Golett,Gringolem,Golett,Golbit,Golett,골비람,ゴビット,Golett
Golurk,Golemastoc,Golurk,Golgantes,Golurk,골루그,ゴルーグ,Golurk
Pawniard,Scalpion,Pawniard,Gladiantri,Pawniard,자망칼,コマタナ,Pawniard
Bisharp,Scalproie,Bisharp,Caesurio,Bisharp,절각참,キリキザン,Bisharp
Bouffalant,Frison,Bouffalant,Bisofank,Bouffalant,버프론,バッフロン,Bouffalant
Rufflet,Furaiglon,Rufflet,Geronimatz,Rufflet,수리둥보,ワシボン,Rufflet
Braviary,Gueriaigle,Braviary,Washakwil,Braviary,워글,ウォーグル,Braviary
Vullaby,Vostourno,Vullaby,Skallyk,Vullaby,벌차이,バルチャイ,Vullaby
Mandibuzz,Vaututrice,Mandibuzz,Grypheldis,Mandibuzz,버랜지나,バルジーナ,Mandibuzz
Heatmor,Aflamanoir,Heatmor,Furnifraß,Heatmor,앤티골,クイタラン,Heatmor
Durant,Fermite,Durant,Fermicula,Durant,아이앤트,アイアント,Durant
Deino,Solochi,Deino,Kapuno,Deino,모노두,モノズ,Deino
Zweilous,Diamat,Zweilous,Duodino,Zweilous,디헤드,ジヘッド,Zweilous
Hydreigon,Trioxhydre,Hydreigon,Trikephalo,Hydreigon,삼삼드래,サザンドラ,Hydreigon
Larvesta,Pyronille,Larvesta,Ignivor,Larvesta,활화르바,メラルバ,Larvesta
Volcarona,Pyrax,Volcarona,Ramoth,Volcarona,불카모스,ウルガモス,Volcarona
Cobalion,Cobaltium,Cobalion,Kobalium,Cobalion,코바르온,コバルオン,Cobalion
Terrakion,Terrakium,Terrakion,Terrakium,Terrakion,테라키온,テラキオン,Terrakion
Virizion,Viridium,Virizion,Viridium,Virizion,비리디온,ビリジオン,Virizion
Tornadus,Boréas,Tornadus,Boreos,Tornadus,토네로스,トルネロス,Tornadus
Thundurus,Fulguris,Thundurus,Voltolos,Thundurus,볼트로스,ボルトロス,Thundurus
Reshiram,Reshiram,Reshiram,Reshiram,Reshiram,레시라무,レシラム,Reshiram
Zekrom,Zekrom,Zekrom,Zekrom,Zekrom,제크로무,ゼクロム,Zekrom
Landorus,Démétéros,Landorus,Demeteros,Landorus,랜드로스,ランドロス,Landorus
Kyurem,Kyurem,Kyurem,Kyurem,Kyurem,큐레무,キュレム,Kyurem
Keldeo,Keldeo,Keldeo,Keldeo,Keldeo,케르디오,ケルディオ,Keldeo
Meloetta,Meloetta,Meloetta,Meloetta,Meloetta,메로엣타,メロエッタ,Meloetta
Genesect,Genesect,Genesect,Genesect,Genesect,게노세크트,ゲノセクト,Genesect
Chespin,Marisson,Chespin,Igamaro,Chespin,도치마론,ハリマロン,Chespin
Quilladin,Boguérisse,Quilladin,Igastarnish,Quilladin,도치보구,ハリボーグ,Quilladin
Chesnaught,Blindépique,Chesnaught,Brigaron,Chesnaught,브리가론,ブリガロン,Chesnaught
Fennekin,Feunnec,Fennekin,Fynx,Fennekin,푸호꼬,フォッコ,Fennekin
Braixen,Roussil,Braixen,Rutena,Braixen,테르나,テールナー,Braixen
Delphox,Goupelin,Delphox,Fennexis,Delphox,마폭시,マフォクシー,Delphox
Froakie,Grenousse,Froakie,Froxy,Froakie,개구마르,ケロマツ,Froakie
Frogadier,Croâporal,Frogadier,Amphizel,Frogadier,개굴반장,ゲコガシラ,Frogadier
Greninja,Amphinobi,Greninja,Quajutsu,Greninja,개굴닌자,ゲッコウガ,Greninja
Bunnelby,Sapereau,Bunnelby,Scoppel,Bunnelby,파르빗,ホルビー,Bunnelby
Diggersby,Excavarenne,Diggersby,Grebbit,Diggersby,파르토,ホルード,Diggersby
Fletchling,Passerouge,Fletchling,Dartiri,Fletchling,화살꼬빈,ヤヤコマ,Fletchling
Fletchinder,Braisillon,Fletchinder,Dartignis,Fletchinder,불화살빈,ヒノヤコマ,Fletchinder
Talonflame,Flambusard,Talonflame,Fiaro,Talonflame,파이어로,ファイアロー,Talonflame
Scatterbug,Lépidonille,Scatterbug,Purmel,Scatterbug,분이벌레,コフキムシ,Scatterbug
Spewpa,Pérégrain,Spewpa,Puponcho,Spewpa,분떠도리,コフーライ,Spewpa
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン,Vivillon
Litleo,Hélionceau,Litleo,Leufeo,Litleo,레오꼬,シシコ,Litleo
Pyroar,Némélios,Pyroar,Pyroleo,Pyroar,화염레오,カエンジシ,Pyroar
Flabébé,Flabébé,Flabébé,Flabébé,Flabébé,플라베베,フラベベ,Flabébé
Floette,Floette,Floette,Floette,Floette,플라엣테,フラエッテ,Floette
Florges,Florges,Florges,Florges,Florges,플라제스,フラージェス,Florges
Skiddo,Cabriolaine,Skiddo,Mähikel,Skiddo,메이클,メェークル,Skiddo
Gogoat,Chevroum,Gogoat,Chevrumm,Gogoat,고고트,ゴーゴート,Gogoat
Pancham,Pandespiègle,Pancham,Pam-Pam,Pancham,판짱,ヤンチャム,Pancham
Pangoro,Pandarbare,Pangoro,Pandagro,Pangoro,부란다,ゴロンダ,Pangoro
Furfrou,Couafarel,Furfrou,Coiffwaff,Furfrou,트리미앙,トリミアン,Furfrou
Espurr,Psystigri,Espurr,Psiau,Espurr,냐스퍼,ニャスパー,Espurr
Meowstic,Mistigrix,Meowstic,Psiaugon,Meowstic,냐오닉스,ニャオニクス,Meowstic
Honedge,Monorpale,Honedge,Gramokles,Honedge,단칼빙,ヒトツキ,Honedge
Doublade,Dimoclès,Doublade,Duokles,Doublade,쌍검킬,ニダンギル,Doublade
Aegislash,Exagide,Aegislash,Durengard,Aegislash,킬가르도,ギルガルド,Aegislash
Spritzee,Fluvetin,Spritzee,Parfi,Spritzee,슈쁘,シュシュプ,Spritzee
Aromatisse,Cocotine,Aromatisse,Parfinesse,Aromatisse,프레프티르,フレフワン,Aromatisse
Swirlix,Sucroquin,Swirlix,Flauschling,Swirlix,나룸퍼프,ペロッパフ,Swirlix
Slurpuff,Cupcanaille,Slurpuff,Sabbaione,Slurpuff,나루림,ペロリーム,Slurpuff
Inkay,Sepiatop,Inkay,Iscalar,Inkay,오케이징,マーイーカ,Inkay
Malamar,Sepiatroce,Malamar,Calamanero,Malamar,칼라마네로,カラマネロ,Malamar
Binacle,Opermine,Binacle,Bithora,Binacle,거북손손,カメテテ,Binacle
Barbaracle,Golgopathe,Barbaracle,Thanathora,Barbaracle,거북손데스,ガメノデス,Barbaracle
Skrelp,Venalgue,Skrelp,Algitt,Skrelp,수레기,クズモー,Skrelp
Dragalge,Kravarech,Dragalge,Tandrak,Dragalge,드래캄,ドラミドロ,Dragalge
Clauncher,Flingouste,Clauncher,Scampisto,Clauncher,완철포,ウデッポウ,Clauncher
Clawitzer,Gamblast,Clawitzer,Wummer,Clawitzer,블로스터,ブロスター,Clawitzer
Helioptile,Galvaran,Helioptile,Eguana,Helioptile,목도리키텔,エリキテル,Helioptile
Heliolisk,Iguolta,Heliolisk,Elezard,Heliolisk,일레도리자드,エレザード,Heliolisk
Tyrunt,Ptyranidur,Tyrunt,Balgoras,Tyrunt,티고라스,チゴラス,Tyrunt
Tyrantrum,Rexillius,Tyrantrum,Monargoras,Tyrantrum,견고라스,ガチゴラス,Tyrantrum
Amaura,Amagara,Amaura,Amarino,Amaura,아마루스,アマルス,Amaura
Aurorus,Dragmara,Aurorus,Amagarga,Aurorus,아마루르가,アマルルガ,Aurorus
Sylveon,Nymphali,Sylveon,Feelinara,Sylveon,님피아,ニンフィア,Sylveon
Hawlucha,Brutalibré,Hawlucha,Resladero,Hawlucha,루차불,ルチャブル,Hawlucha
Dedenne,Dedenne,Dedenne,Dedenne,Dedenne,데덴네,デデンネ,Dedenne
Carbink,Strassie,Carbink,Rocara,Carbink,멜리시,メレシー,Carbink
Goomy,Mucuscule,Goomy,Viscora,Goomy,미끄메라,ヌメラ,Goomy
Sliggoo,Colimucus,Sliggoo,Viscargot,Sliggoo,미끄네일,ヌメイル,Sliggoo
Goodra,Muplodocus,Goodra,Viscogon,Goodra,미끄래곤,ヌメルゴン,Goodra
Klefki,Trousselin,Klefki,Clavion,Klefki,클레피,クレッフィ,Klefki
Phantump,Brocélôme,Phantump,Paragoni,Phantump,나목령,ボクレー,Phantump
Trevenant,Desséliande,Trevenant,Trombork,Trevenant,대로트,オーロット,Trevenant
Pumpkaboo,Pitrouille,Pumpkaboo,Irrbis,Pumpkaboo,호바귀,バケッチャ,Pumpkaboo
Gourgeist,Banshitrouye,Gourgeist,Pumpdjinn,Gourgeist,펌킨인,パンプジン,Gourgeist
Bergmite,Grelaçon,Bergmite,Arktip,Bergmite,꽁어름,カチコール,Bergmite
Avalugg,Séracrawl,Avalugg,Arktilas,Avalugg,크레베이스,クレベース,Avalugg
Noibat,Sonistrelle,Noibat,eF-eM,Noibat,음뱃,オンバット,Noibat
Noivern,Bruyverne,Noivern,UHaFnir,Noivern,음번,オンバーン,Noivern
Xerneas,Xerneas,Xerneas,Xerneas,Xerneas,제르네아스,ゼルネアス,Xerneas
Yveltal,Yveltal,Yveltal,Yveltal,Yveltal,이벨타르,イベルタル,Yveltal
Zygarde,Zygarde,Zygarde,Zygarde,Zygarde,지가르데,ジガルデ,Zygarde
Diancie,Diancie,Diancie,Diancie,Diancie,디안시,ディアンシー,Diancie
Hoopa,Hoopa,Hoopa,Hoopa,Hoopa,후파,フーパ,Hoopa
Volcanion,Volcanion,Volcanion,Volcanion,Volcanion,볼케니온,ボルケニオン,Volcanion
Rowlet,Brindibou,Rowlet,Bauz,Rowlet,나몰빼미,モクロー,Rowlet
Dartrix,Efflèche,Dartrix,Arboretoss,Dartrix,빼미스로우,フクスロー,Dartrix
Decidueye,Archéduc,Decidueye,Silvarro,Decidueye,모크나이퍼,ジュナイパー,Decidueye
Litten,Flamiaou,Litten,Flamiau,Litten,냐오불,ニャビー,Litten
Torracat,Matoufeu,Torracat,Miezunder,Torracat,냐오히트,ニャヒート,Torracat
Incineroar,Félinferno,Incineroar,Fuegro,Incineroar,어흥염,ガオガエン,Incineroar
Popplio,Otaquin,Popplio,Robball,Popplio,누리공,アシマリ,Popplio
Brionne,Otarlette,Brionne,Marikeck,Brionne,키요공,オシャマリ,Brionne
Primarina,Oratoria,Primarina,Primarene,Primarina,누리레느,アシレーヌ,Primarina
Pikipek,Picassaut,Pikipek,Peppeck,Pikipek,콕코구리,ツツケラ,Pikipek
Trumbeak,Piclairon,Trumbeak,Trompeck,Trumbeak,크라파,ケララッパ,Trumbeak
Toucannon,Bazoucan,Toucannon,Tukanon,Toucannon,왕큰부리,ドデカバシ,Toucannon
Yungoos,Manglouton,Yungoos,Mangunior,Yungoos,영구스,ヤングース,Yungoos
Gumshoos,Argouste,Gumshoos,Manguspektor,Gumshoos,형사구스,デカグース,Gumshoos
Grubbin,Larvibule,Grubbin,Mabula,Grubbin,턱지충이,アゴジムシ,Grubbin
Charjabug,Chrysapile,Charjabug,Akkup,Charjabug,전지충이,デンヂムシ,Charjabug
Vikavolt,Lucanon,Vikavolt,Donarion,Vikavolt,투구뿌논,クワガノン,Vikavolt
Crabrawler,Crabagarre,Crabrawler,Krabbox,Crabrawler,오기지게,マケンカニ,Crabrawler
Crabominable,Crabominable,Crabominable,Krawell,Crabominable,모단단게,ケケンカニ,Crabominable
Oricorio,Plumeline,Oricorio,Choreogel,Oricorio,춤추새,オドリドリ,Oricorio
Cutiefly,Bombydou,Cutiefly,Wommel,Cutiefly,에블리,アブリー,Cutiefly
Ribombee,Rubombelle,Ribombee,Bandelby,Ribombee,에리본,アブリボン,Ribombee
Rockruff,Rocabot,Rockruff,Wuffels,Rockruff,암멍이,イワンコ,Rockruff
Lycanroc,Lougaroc,Lycanroc,Wolwerock,Lycanroc,루가루암,ルガルガン,Lycanroc
Wishiwashi,Froussardine,Wishiwashi,Lusardin,Wishiwashi,약어리,ヨワシ,Wishiwashi
Mareanie,Vorastérie,Mareanie,Garstella,Mareanie,시마사리,ヒドイデ,Mareanie
Toxapex,Prédastérie,Toxapex,Aggrostella,Toxapex,더시마사리,ドヒドイデ,Toxapex
Mudbray,Tiboudet,Mudbray,Pampuli,Mudbray,머드나기,ドロバンコ,Mudbray
Mudsdale,Bourrinos,Mudsdale,Pampross,Mudsdale,만마드,バンバドロ,Mudsdale
Dewpider,Araqua,Dewpider,Araqua,Dewpider,물거미,シズクモ,Dewpider
Araquanid,Tarenbulle,Araquanid,Aranestro,Araquanid,깨비물거미,オニシズクモ,Araquanid
Fomantis,Mimantis,Fomantis,Imantis,Fomantis,짜랑랑,カリキリ,Fomantis
Lurantis,Floramantis,Lurantis,Mantidea,Lurantis,라란티스,ラランテス,Lurantis
Morelull,Spododo,Morelull,Bubungus,Morelull,자마슈,ネマシュ,Morelull
Shiinotic,Lampignon,Shiinotic,Lamellux,Shiinotic,마셰이드,マシェード,Shiinotic
Salandit,Tritox,Salandit,Molunk,Salandit,야도뇽,ヤトウモリ,Salandit
Salazzle,Malamandre,Salazzle,Amfira,Salazzle,염뉴트,エンニュート,Salazzle
Stufful,Nounourson,Stufful,Velursi,Stufful,포곰곰,ヌイコグマ,Stufful
Bewear,Chelours,Bewear,Kosturso,Bewear,이븐곰,キテルグマ,Bewear
Bounsweet,Croquine,Bounsweet,Frubberl,Bounsweet,달콤아,アマカジ,Bounsweet
Steenee,Candine,Steenee,Frubaila,Steenee,달무리나,アママイコ,Steenee
Tsareena,Sucreine,Tsareena,Fruyal,Tsareena,달코퀸,アマージョ,Tsareena
Comfey,Guérilande,Comfey,Curelei,Comfey,큐아링,キュワワー,Comfey
Oranguru,Gouroutan,Oranguru,Kommandutan,Oranguru,하랑우탄,ヤレユータン,Oranguru
Passimian,Quartermac,Passimian,Quartermak,Passimian,내던숭이,ナゲツケサル,Passimian
Wimpod,Sovkipou,Wimpod,Reißlaus,Wimpod,꼬시레,コソクムシ,Wimpod
Golisopod,Sarmuraï,Golisopod,Tectass,Golisopod,갑주무사,グソクムシャ,Golisopod
Sandygast,Bacabouh,Sandygast,Sankabuh,Sandygast,모래꿍,スナバァ,Sandygast
Palossand,Trépassable,Palossand,Colossand,Palossand,모래성이당,シロデスナ,Palossand
Pyukumuku,Concombaffe,Pyukumuku,Gufa,Pyukumuku,해무기,ナマコブシ,Pyukumuku
Type: Null,Type:0,Tipo Zero,Typ:Null,Código Cero,타입:널,タイプ：ヌル,Type: Null
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ,Silvally
Minior,Météno,Minior,Meteno,Minior,메테노,メテノ,Minior
Komala,Dodoala,Komala,Koalelu,Komala,자말라,ネッコアラ,Komala
Turtonator,Boumata,Turtonator,Tortunator,Turtonator,폭거북스,バクガメス,Turtonator
Togedemaru,Togedemaru,Togedemaru,Togedemaru,Togedemaru,토게데마루,トゲデマル,Togedemaru
Mimikyu,Mimiqui,Mimikyu,Mimigma,Mimikyu,따라큐,ミミッキュ,Mimikyu
Bruxish,Denticrisse,Bruxish,Knirfish,Bruxish,치갈기,ハギギシリ,Bruxish
Drampa,Draïeul,Drampa,Sen-Long,Drampa,할비롱,ジジーロン,Drampa
Dhelmise,Sinistrail,Dhelmise,Moruda,Dhelmise,타타륜,ダダリン,Dhelmise
Jangmo-o,Bébécaille,Jangmo-o,Miniras,Jangmo-o,짜랑꼬,ジャラコ,Jangmo-o
Hakamo-o,Écaïd,Hakamo-o,Mediras,Hakamo-o,짜랑고우,ジャランゴ,Hakamo-o
Kommo-o,Ékaïser,Kommo-o,Grandiras,Kommo-o,짜랑고우거,ジャラランガ,Kommo-o
Tapu Koko,Tokorico,Tapu Koko,Kapu-Riki,Tapu Koko,카푸꼬꼬꼭,カプ・コケコ,Tapu Koko
Tapu Lele,Tokopiyon,Tapu Lele,Kapu-Fala,Tapu Lele,카푸나비나,カプ・テテフ,Tapu Lele
Tapu Bulu,Tokotoro,Tapu Bulu,Kapu-Toro,Tapu Bulu,카푸브루루,カプ・ブルル,Tapu Bulu
Tapu Fini,Tokopisco,Tapu Fini,Kapu-Kime,Tapu Fini,카푸느지느,カプ・レヒレ,Tapu Fini
Cosmog,Cosmog,Cosmog,Cosmog,Cosmog,코스모그,コスモッグ,Cosmog
Cosmoem,Cosmovum,Cosmoem,Cosmovum,Cosmoem,코스모움,コスモウム,Cosmoem
Solgaleo,Solgaleo,Solgaleo,Solgaleo,Solgaleo,솔가레오,ソルガレオ,Solgaleo
Lunala,Lunala,Lunala,Lunala,Lunala,루나아라,ルナアーラ,Lunala
Nihilego,Zéroïd,Nihilego,Anego,Nihilego,텅비드,ウツロイド,Nihilego
Buzzwole,Mouscoto,Buzzwole,Masskito,Buzzwole,매시붕,マッシブーン,Buzzwole
Pheromosa,Cancrelove,Pheromosa,Schabelle,Pheromosa,페로코체,フェローチェ,Pheromosa
Xurkitree,Câblifère,Xurkitree,Voltriant,Xurkitree,전수목,デンジュモク,Xurkitree
Celesteela,Bamboiselle,Celesteela,Kaguron,Celesteela,철화구야,テッカグヤ,Celesteela
Kartana,Katagami,Kartana,Katagami,Kartana,종이신도,カミツルギ,Kartana
Guzzlord,Engloutyran,Guzzlord,Schlingking,Guzzlord,악식킹,アクジキング,Guzzlord
Necrozma,Necrozma,Necrozma,Necrozma,Necrozma,네크로즈마,ネクロズマ,Necrozma
Magearna,Magearna,Magearna,Magearna,Magearna,마기아나,マギアナ,Magearna
Marshadow,Marshadow,Marshadow,Marshadow,Marshadow,마샤도,マーシャドー,Marshadow
Poipole,Vémini,Poipole,Venicro,Poipole,베베놈,ベベノム,Poipole
Naganadel,Mandrillon,Naganadel,Agoyon,Naganadel,아고용,アーゴヨン,Naganadel
Stakataka,Ama-Ama,Stakataka,Muramura,Stakataka,차곡차곡,ツンデツンデ,Stakataka
Blacephalon,Pierroteknik,Blacephalon,Kopplosio,Blacephalon,두파팡,ズガドーン,Blacephalon
Zeraora,Zeraora,Zeraora,Zeraora,Zeraora,제라오라,ゼラオラ,Zeraora
Meltan,Meltan,Meltan,Meltan,Meltan,멜탄,メルタン,Meltan
Melmetal,Melmetal,Melmetal,Melmetal,Melmetal,멜메탈,メルメタル,Melmetal
Grookey,Aéroli,Grookey,Chimpep,Grookey,흥나숭,サルノリ,Grookey
Thwackey,Floralgar,Thwackey,Chimstix,Thwackey,채키몽,バチンキー,Thwackey
Rillaboom,Gorythmic,Rillaboom,Gortrom,Rillaboom,고릴타,ゴリランダー,Rillaboom
Scorbunny,Flambino,Scorbunny,Hopplo,Scorbunny,염버니,ヒバニー,Scorbunny
Raboot,Lapyro,Raboot,Kickerlo,Raboot,래비풋,ラビフット,Raboot
Cinderace,Pyrobut,Cinderace,Liberlo,Cinderace,에이스번,エースバーン,Cinderace
Sobble,Larméléon,Sobble,Memmeon,Sobble,울머기,メッソン,Sobble
Drizzile,Arrozard,Drizzile,Phlegleon,Drizzile,누겔레온,ジメレオン,Drizzile
Inteleon,Lézargus,Inteleon,Intelleon,Inteleon,인텔리레온,インテレオン,Inteleon
Skwovet,Rongourmand,Skwovet,Raffel,Skwovet,탐리스,ホシガリス,Skwovet
Greedent,Rongrigou,Greedent,Schlaraffel,Greedent,요씽리스,ヨクバリス,Greedent
Rookidee,Minisange,Rookidee,Meikro,Rookidee,파라꼬,ココガラ,Rookidee
Corvisquire,Bleuseille,Corvisquire,Kranoviz,Corvisquire,파크로우,アオガラス,Corvisquire
Corviknight,Corvaillus,Corviknight,Krarmor,Corviknight,아머까오,アーマーガア,Corviknight
Blipbug,Larvadar,Blipbug,Sensect,Blipbug,두루지벌레,サッチムシ,Blipbug
Dottler,Coléodôme,Dottler,Keradar,Dottler,레돔벌레,レドームシ,Dottler
Orbeetle,Astronelle,Orbeetle,Maritellit,Orbeetle,이올브,イオルブ,Orbeetle
Nickit,Goupilou,Nickit,Kleptifux,Nickit,훔처우,クスネ,Nickit
Thievul,Roublenard,Thievul,Gaunux,Thievul,폭슬라이,フォクスライ,Thievul
Gossifleur,Tournicoton,Gossifleur,Cottini,Gossifleur,꼬모카,ヒメンカ,Gossifleur
Eldegoss,Blancoton,Eldegoss,Cottomi,Eldegoss,백솜모카,ワタシラガ,Eldegoss
Wooloo,Moumouton,Wooloo,Wolly,Wooloo,우르,ウールー,Wooloo
Dubwool,Moumouflon,Dubwool,Zwollock,Dubwool,배우르,バイウールー,Dubwool
Chewtle,Khélocrok,Chewtle,Kamehaps,Chewtle,깨물부기,カムカメ,Chewtle
Drednaw,Torgamord,Drednaw,Kamalm,Drednaw,갈가부기,カジリガメ,Drednaw
Yamper,Voltoutou,Yamper,Voldi,Yamper,멍파치,ワンパチ,Yamper
Boltund,Fulgudog,Boltund,Bellektro,Boltund,펄스멍,パルスワン,Boltund
Rolycoly,Charbi,Rolycoly,Klonkett,Rolycoly,탄동,タンドン,Rolycoly
Carkol,Wagomine,Carkol,Wagong,Carkol,탄차곤,トロッゴン,Carkol
Coalossal,Monthracite,Coalossal,Montecarbo,Coalossal,석탄산,セキタンザン,Coalossal
Applin,Verpom,Applin,Knapfel,Applin,과사삭벌레,カジッチュ,Applin
Flapple,Pomdrapi,Flapple,Drapfel,Flapple,애프룡,アップリュー,Flapple
Appletun,Dratatin,Appletun,Schlapfel,Appletun,단지래플,タルップル,Appletun
Silicobra,Dunaja,Silicobra,Salanga,Silicobra,모래뱀,スナヘビ,Silicobra
Sandaconda,Dunaconda,Sandaconda,Sanaconda,Sandaconda,사다이사,サダイジャ,Sandaconda
Cramorant,Nigosier,Cramorant,Urgl,Cramorant,윽우지,ウッウ,Cramorant
Arrokuda,Embrochet,Arrokuda,Pikuda,Arrokuda,찌로꼬치,サシカマス,Arrokuda
Barraskewda,Hastacuda,Barraskewda,Barrakiefa,Barraskewda,꼬치조,カマスジョー,Barraskewda
Toxel,Toxizap,Toxel,Toxel,Toxel,일레즌,エレズン,Toxel
Toxtricity,Salarsen,Toxtricity,Riffex,Toxtricity,스트린더,ストリンダー,Toxtricity
Sizzlipede,Grillepattes,Sizzlipede,Thermopod,Sizzlipede,태우지네,ヤクデ,Sizzlipede
Centiskorch,Scolocendre,Centiskorch,Infernopod,Centiskorch,다태우지네,マルヤクデ,Centiskorch
Clobbopus,Poulpaf,Clobbopus,Klopptopus,Clobbopus,때때무노,タタッコ,Clobbopus
Grapploct,Krakos,Grapploct,Kaocto,Grapploct,케오퍼스,オトスパス,Grapploct
Sinistea,Théffroi,Sinistea,Fatalitee,Sinistea,데인차,ヤバチャ,Sinistea
Polteageist,Polthégeist,Polteageist,Mortipot,Polteageist,포트데스,ポットデス,Polteageist
Hatenna,Bibichut,Hatenna,Brimova,Hatenna,몸지브림,ミブリム,Hatenna
Hattrem,Chapotus,Hattrem,Brimano,Hattrem,손지브림,テブリム,Hattrem
Hatterene,Sorcilence,Hatterene,Silembrim,Hatterene,브리무음,ブリムオン,Hatterene
Impidimp,Grimalin,Impidimp,Bähmon,Impidimp,메롱꿍,ベロバー,Impidimp
Morgrem,Fourbelin,Morgrem,Pelzebub,Morgrem,쏘겨모,ギモー,Morgrem
Grimmsnarl,Angoliath,Grimmsnarl,Olangaar,Grimmsnarl,오롱털,オーロンゲ,Grimmsnarl
Obstagoon,Ixon,Obstagoon,Barrikadax,Obstagoon,가로막구리,タチフサグマ,Obstagoon
Perrserker,Berserkatt,Perrserker,Mauzinger,Perrserker,나이킹,ニャイキング,Perrserker
Cursola,Corayôme,Cursola,Gorgasonn,Cursola,산호르곤,サニゴーン,Cursola
Sirfetch’d,Palarticho,Sirfetch’d,Lauchzelot,Sirfetch’d,창파나이트,ネギガナイト,Sirfetch’d
Mr. Rime,M. Glaquette,Mr. Rime,Pantifrost,Mr. Rime,마임꽁꽁,バリコオル,Mr. Rime
Runerigus,Tutétékri,Runerigus,Oghnatoll,Runerigus,데스판,デスバーン,Runerigus
Milcery,Crèmy,Milcery,Hokumil,Milcery,마빌크,マホミル,Milcery
Alcremie,Charmilly,Alcremie,Pokusan,Alcremie,마휘핑,マホイップ,Alcremie
Falinks,Hexadron,Falinks,Legios,Falinks,대여르,タイレーツ,Falinks
Pincurchin,Wattapik,Pincurchin,Britzigel,Pincurchin,찌르성게,バチンウニ,Pincurchin
Snom,Frissonille,Snom,Snomnom,Snom,누니머기,ユキハミ,Snom
Frosmoth,Beldeneige,Frosmoth,Mottineva,Frosmoth,모스노우,モスノウ,Frosmoth
Stonjourner,Dolman,Stonjourner,Humanolith,Stonjourner,돌헨진,イシヘンジン,Stonjourner
Eiscue,Bekaglaçon,Eiscue,Kubuin,Eiscue,빙큐보,コオリッポ,Eiscue
Indeedee,Wimessir,Indeedee,Servol,Indeedee,에써르,イエッサン,Indeedee
Morpeko,Morpeko,Morpeko,Morpeko,Morpeko,모르페코,モルペコ,Morpeko
Cufant,Charibari,Cufant,Kupfanti,Cufant,끼리동,ゾウドウ,Cufant
Copperajah,Pachyradjah,Copperajah,Patinaraja,Copperajah,대왕끼리동,ダイオウドウ,Copperajah
Dracozolt,Galvagon,Dracozolt,Lectragon,Dracozolt,파치래곤,パッチラゴン,Dracozolt
Arctozolt,Galvagla,Arctozolt,Lecryodon,Arctozolt,파치르돈,パッチルドン,Arctozolt
Dracovish,Hydragon,Dracovish,Pescragon,Dracovish,어래곤,ウオノラゴン,Dracovish
Arctovish,Hydragla,Arctovish,Pescryodon,Arctovish,어치르돈,ウオチルドン,Arctovish
Duraludon,Duralugon,Duraludon,Duraludon,Duraludon,두랄루돈,ジュラルドン,Duraludon
Dreepy,Fantyrm,Dreepy,Grolldra,Dreepy,드라꼰,ドラメシヤ,Dreepy
Drakloak,Dispareptil,Drakloak,Phandra,Drakloak,드래런치,ドロンチ,Drakloak
Dragapult,Lanssorien,Dragapult,Katapuldra,Dragapult,드래펄트,ドラパルト,Dragapult
Zacian,Zacian,Zacian,Zacian,Zacian,자시안,ザシアン,Zacian
Zamazenta,Zamazenta,Zamazenta,Zamazenta,Zamazenta,자마젠타,ザマゼンタ,Zamazenta
Eternatus,Éthernatos,Eternatus,Endynalos,Eternatus,무한다이노,ムゲンダイナ,Eternatus
Kubfu,Wushours,Kubfu,Dakuma,Kubfu,치고마,ダクマ,Kubfu
Urshifu,Shifours,Urshifu,Wulaosu,Urshifu,우라오스,ウーラオス,Urshifu
Zarude,Zarude,Zarude,Zarude,Zarude,자루도,ザルード,Zarude
