en,fr,es,it
\s[i]This Dawn Stone will allow you to obtain \c[2]Aeroli\c[0]. \nlDo you want to choose this stone ?\s[r],\s[i]Cette pierre Aube va te permettre d'obtenir \c[2]Aeroli\c[0]. \nlVeux-tu choisir cette pierre ?\s[r],\s[i]Esta piedra Amanecer te permitirá obtener \c[2]Aeroli\c[0]. \nl¿Quieres elegir esta piedra ?\s[r],\s[i]Questa pietra dell'Alba ti permetterà di ottenere \c[2]Aeroli\c[0]. \nlVuoi scegliere questa pietra ?\s[r]
Yes ! ,Oui !,¡ Sí !,Sì !
No.,Non.,No.,No.
:[align=center]:RECEIVED : \c[5]AUBE STONE\c[0],:[align=center]:REÇU : \c[5]PIERRE AUBE\c[0],:[align=center]:RECIBIDO : \c[5]PIEDRA ALBA\c[0],:[align=center]:RICEVUTO : \c[5]PIETRA ALBA\c[0]
:[align=center]:\s[i]You use the stone blade on your \c[2]Evoli\c[0]\s[r],:[align=center]:\s[i]Vous utilisez la pierre aube sur votre \c[2]Evoli\c[0]\s[r],:[align=center]:\s[iUtiliza la piedra de afilar en tu \c[2]Evoli\c[0]\s[r],:[align=center]:\s[i]Usi la pietra affilata sul tuo\c[2]Evoli\c[0]\s[r]
:[align=center]:\s[i]Is he really looking at pictures of baby Pokemon ?\s[r],:[align=center]:\s[i]Est-ce qu'il est réellement en train de regarder des photos de bébés Pokémon?\s[r],:[align=center]:\s[i]¿ De verdad está mirando fotos de bebés Pokemon ?\s[r],:[align=center]:\s[i]Sta davvero guardando le foto dei Pokemon bebè ?\s[r]
":[name=Prof. Seko]:Hello ! I am Professor Seko.\nlI assist Professor Charme with his studies, even though I am currently doing a bit of tidying up.",:[name=Prof. Seko]:Bonjour ! Je suis le professeur Seko.\nlJ'accompagne le professeur Charme dans ses études même si actuellement je fais un peu de rangement.,":[name=Prof. Seko]:¡ Hola ! Soy el profesor Seko.\nlAcompaño al profesor Charme en sus estudios, aunque ahora mismo estoy ordenando un poco.",":[name=Prof. Seko]:Buongiorno ! Sono il professor Seko.\nlAccompagno il professor Charme nei suoi studi, anche se al momento sto facendo un po' di ordine."
:[name=Prof. Seko]:I like everything to be organized so I can work well !,:[name=Prof. Seko]:J'aime que tout soit ordonné pour pouvoir bien travailler !,:[name=Prof. Seko]:¡ Me gusta que todo esté ordenado para poder trabajar bien !,:[name=Prof. Seko]:Mi piace che tutto sia in ordine per poter lavorare bene !
:[align=center]:\s[i]A password is required to access it.\s[r],:[align=center]:\s[i]Il faut un mot de passe pour y accéder.\s[r],:[align=center]:\s[i]Se necesita una contraseña para acceder.\s[r],:[align=center]:\s[i]È necessaria una password per accedervi.\s[r]
:[align=center]:\s[i]Password is correct.\s[r],:[align=center]:\s[i]Mot de passe correct.\s[r],:[align=center]:\s[i]Contraseña correcta.\s[r],:[align=center]:\s[i]Password corretta.\s[r]
":[face=250,Prof_Charme,300;name=Prof. Charme]:Hey ! You've got some nerve for a kid ! \nlWould you like me to go through your private documents without permission ? !\nlBut on the other hand, you seem pretty smart to me, I have to admit[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlHere, this will come in handy for your adventure.",":[face=250,Prof_Charme,300;name=Prof. Charme]:Dis donc ! Tu es un peu gonflé\E pour un\E gamin\E toi ! \nlTu aimerais que je m'introduise sans permission dans tes documents privés ? !\nlMais d'autre part, tu m'as l'air bien futé\E, je dois le reconnaître[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlTiens, ça te servira pour ton aventure.",":[face=250,Prof_Charme,300;name=Prof. Charme]:¡ Oye ! ¡ Tienes mucho descaro para ser un crío ! \nl¿ Te gustaría que accediera sin permiso a tus documentos privados ? !\nlPero, por otro lado, pareces muy listo, tengo que reconocerlo [WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlToma, esto te servirá para tu aventura.",":[face=250,Prof_Charme,300;name=Prof. Charme]:Ehi ! Sei un po' presuntuoso per essere un ragazzino ! \nlVorresti che mi intromettessi senza permesso nei tuoi documenti privati ?!\nlD'altra parte, mi sembri piuttosto sveglio, devo ammetterlo[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlTieni, ti servirà per la tua avventura."
:[align=center]:RECEIPT : \c[5]SUPER CANDY\C[0],:[align=center]:REÇU : \c[5]SUPER BONBON\C[0],:[align=center]:RECIBIDO : \c[5]SUPER CARAMELO\C[0],:[align=center]:RICEVUTO : \c[5]SUPER CARAMELLA\C[0]
:[align=center]:\s[i]Put your “Super Candy” in your bag in the Care pocket.\s[r],":[align=center]:\s[i]Vous rangez votre ""Super Bonbon"" dans votre sac dans la poche Soins.\s[r]",":[align=center]:\s[i]Guarda tu «Super Caramelo» en tu bolso, en el bolsillo de cuidados.\s[r]",:[align=center]:\s[i]Riponi il tuo “Super Caramella” nella borsa nella tasca Cura.\s[r]
:[name=Prof. Charme]:And don't let me catch you doing that again !,:[name=Prof. Charme]:Et que je ne t'y reprenne pas !,:[name=Prof. Charme]:¡ Y que no te vuelva a pillar !,:[name=Prof. Charme]:E che non ti sorprenda più !
:[align=center]:\s[i]Incorrect password.\s[r],:[align=center]:\s[i]Mot de passe incorrect.\s[r],:[align=center]:\s[i]Contraseña incorrecta.\s[r],:[align=center]:\s[i]Password errata.\s[r]
:[align=center]:\s[i]A password is required to access it.\s[r],:[align=center]:\s[i]Il faut un mot de passe pour y accéder.\s[r],:[align=center]:\s[i]Se necesita una contraseña para acceder.\s[r],:[align=center]:\s[i]È necessaria una password per accedervi.\s[r]
:[align=center]:\s[i]Password is correct.\s[r],:[align=center]:\s[i]Mot de passe correct.\s[r],:[align=center]:\s[i]Contraseña correcta.\s[r],:[align=center]:\s[i]Password corretta.\s[r]
":[face=250,Prof_Charme,300;name=Prof. Charme]:Hey ! You've got some nerve for a kid ! \nlWould you like me to go through your private documents without permission ? !\nlBut on the other hand, you seem pretty smart to me, I have to admit[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlHere, this will come in handy for your adventure.",":[face=250,Prof_Charme,300;name=Prof. Charme]:Dis donc ! Tu es un peu gonflé\E pour un\E gamin\E toi ! \nlTu aimerais que je m'introduise sans permission dans tes documents privés ? !\nlMais d'autre part, tu m'as l'air bien futé\E, je dois le reconnaître[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlTiens, ça te servira pour ton aventure.",":[face=250,Prof_Charme,300;name=Prof. Charme]:¡ Oye ! ¡ Tienes mucho descaro para ser un crío ! \nl¿ Te gustaría que accediera sin permiso a tus documentos privados ? !\nlPero, por otro lado, pareces muy listo, tengo que reconocerlo [WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlToma, esto te servirá para tu aventura.",":[face=250,Prof_Charme,300;name=Prof. Charme]:Ehi ! Sei un po' presuntuoso per essere un ragazzino ! \nlVorresti che mi intromettessi senza permesso nei tuoi documenti privati ?!\nlD'altra parte, mi sembri piuttosto sveglio, devo ammetterlo[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlTieni, ti servirà per la tua avventura."
:[align=center]:RECEIPT : \c[5]SUPER CANDY\C[0],:[align=center]:REÇU : \c[5]SUPER BONBON\C[0],:[align=center]:RECIBIDO : \c[5]SUPER CARAMELO\C[0],:[align=center]:RICEVUTO : \c[5]SUPER CARAMELLA\C[0]
:[align=center]:\s[i]Put your “Super Candy” in your bag in the Care pocket.\s[r],":[align=center]:\s[i]Vous rangez votre ""Super bonbon"" dans votre sac dans la poche Soins.\s[r]",":[align=center]:\s[i]Guarda tu «Super Caramelo» en tu bolso, en el bolsillo de cuidados.\s[r]",:[align=center]:\s[i]Riponi il tuo “Super Caramella” nella borsa nella tasca Cura.\s[r]
:[name=Prof. Charme]:And don't let me catch you doing that again !,:[name=Prof. Charme]:Et que je ne t'y reprenne pas !,:[name=Prof. Charme]:¡ Y que no te vuelva a pillar !,:[name=Prof. Charme]:E che non ti sorprenda più !
:[align=center]:\s[i]Incorrect password.\s[r],:[align=center]:\s[i]Mot de passe incorrect.\s[r],:[align=center]:\s[i]Contraseña incorrecta.\s[r],:[align=center]:\s[i]Password errata.\s[r]
:[align=center]:\s[i]A password is required to access it.\s[r],:[align=center]:\s[i]Il faut un mot de passe pour y acceder.\s[r],:[align=center]:\s[i]Se necesita una contraseña para acceder.\s[r],:[align=center]:\s[i]È necessaria una password per accedervi.\s[r]
:[align=center]:\s[i]Password is correct.\s[r],:[align=center]:\s[i]Mot de passe correct.\s[r],:[align=center]:\s[i]Contraseña correcta.\s[r],:[align=center]:\s[i]Password corretta.\s[r]
:[align=center]:\s[i]Incorrect password.\s[r],:[align=center]:\s[i]Mot de passe incorrect.\s[r],:[align=center]:\s[i]Contraseña incorrecta.\s[r],:[align=center]:\s[i]Password errata.\s[r]
":[align=center]:\s[i]A pile of poorly organized files[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlHowever, one piece of paper sticks out with an inscription : ""Poketoonz""\s[r]",":[align=center]:\s[i]Un tas de dossiers mal rangés[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlCependant, un papier dépasse avec une inscription : ""Poketoonz""\s[r]",":[align=center]:\s[i]Un montón de archivos mal ordenados[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlSin embargo, sobresale un papel con una inscripción : ""Poketoonz""\s[r]",":[align=center]:\s[i]Una pila di fascicoli in disordine[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlTuttavia, spunta fuori un foglio con una scritta : ""Poketoonz""\s[r]"
:[align=center]:\s[i]I don't think we're going to try to understand. It's quite complex[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],:[align=center]:\s[i]Je pense que l'on ne va pas essayer de comprendre. C'est assez complexe[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],:[align=center]:\s[i]Creo que no vamos a intentar entenderlo. Es bastante complejo[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],:[align=center]:\s[i]Penso che non cercheremo di capire. È piuttosto complesso[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r]
":[face=250,Prof_Charme,300;name=Prof. Charme]:Hey ! Don't be too greedy.\n[1] !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Hey ! Ne sois pas trop gourmand \n[1] !",":[face=250,Prof_Charme,300;name=Prof. Charme]:¡ Eh ! ¡ No seas tan glotón.\n[1] !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Ehi ! Non essere troppo avido \n[1] !"
\s[i]This plant stone will allow you to obtain \c[2]Phyllali\c[0]. \nlDo you want to choose this stone ?\s[r],\s[i]Cette pierre plante va te permettre d'obtenir \c[2]Phyllali\c[0]. \nlVeux-tu choisir cette pierre ?\s[r],\s[i]Esta piedra planta te permitirá obtener \c[2]Phyllali\c[0]. \nl¿Quieres elegir esta piedra ?\s[r],\s[i]Questa pietra ti permetterà di ottenere \c[2]Phyllali\c[0]. \nlVuoi scegliere questa pietra ?\s[r]
Yes !,Oui !,¡ Sí !,Sì !
No.,Non.,No.,No.
:[align=center]:RECEIVED: \c[5]STONE PLANT\c[0],:[align=center]:REÇU : \c[5]PIERRE PLANTE\c[0],:[align=center]:RECIBIDO: \c[5]PIEDRA PLANTA\c[0],:[align=center]:RICEVUTO: \c[5]PIETRA PIANTATA\c[0]
:[align=center]:\s[i]You use the plant stone on your \c[2]Evoli\c[0]\s[r],:[align=center]:\s[i]Vous utilisez la pierre plante sur votre \c[2]Evoli\c[0]\s[r],:[align=center]:\s[i]Utiliza la piedra planta en tu \c[2]Evoli\c[0]\s[r],:[align=center]:\s[i]Usi la pietra piantata sul tuo \c[2]Evoli\c[0]\s[r]
":[align=center]:\s[i]Looking at these documents, this assistant seems more like a nanny than a researcher.\s[r]",":[align=center]:\s[i]En examinant ces documents, on dirait plus une nounou qu'un chercheur, cet assistant.\s[r]",":[align=center]:\s[i]Al examinar estos documentos, este asistente parece más una niñera que un investigador.\s[r]",":[align=center]:\s[i]Esaminando questi documenti, sembra più una tata che un ricercatore, questo assistente.\s[r]"
":[face=250,Prof_Charme,300;name=Prof. Charme]:Hey !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Hey !",":[face=250,Prof_Charme,300;name=Prof. Charme]:¡ Hola !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Ehi !"
":[face=250,Prof_Charme,300;name=Prof. Charme]:That's it, you managed to get up ! \nlCome with me, we have things to discuss !",":[face=250,Prof_Charme,300;name=Prof. Charme]:C'est bon, tu as réussi à te lever ! \nlViens avec moi, nous avons des choses à nous dire !",":[face=250,Prof_Charme,300;name=Prof. Charme]:¡ Bien, has conseguido levantarte ! \nl¡ Ven conmigo, tenemos cosas que decirnos !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Bene, sei riuscito ad alzarti ! \nlVieni con me, abbiamo delle cose da dirci !"
":[face=250,Prof_Charme,300;name=Prof. Charme]:But tell me, you're\f[ even more beautiful than I thought !§ handsome man, I'd gladly trade places with you !]\nlLet's see if your first name is as \f[beautiful§elegant] as you are.",":[face=250,Prof_Charme,300;name=Prof. Charme]:Mais, dis-moi, tu es\f[ encore plus belle que ce que je pensais !§ bel homme, j'échangerais bien ma \nlplace avec toi !]\nlVoyons si ton prénom est tout aussi \f[beau§élégant] que toi.",":[face=250,Prof_Charme,300;name=Prof. Charme]:Pero, dime, ¡ eres\f[ aún más guapa de lo que pensaba !§ guapo, ¡ cambiaría mi \nlugar por el tuyo !]\nlVeamos si tu nombre es tan \f[bonito§elegante] como tú.",":[face=250,Prof_Charme,300;name=Prof. Charme]:Ma, dimmi, sei\f[ ancora più bella di quanto pensassi !§ bel uomo, scambierei volentieri il mio \nlposto con te !]\nlVediamo se il tuo nome è altrettanto \f[bello§elegante] quanto te."
":[face=250,Prof_Charme,300;name=Prof. Charme]:Do you remember your first name ?",":[face=250,Prof_Charme,300;name=Prof. Charme]:Te souviens-tu de ton prénom ?",":[face=250,Prof_Charme,300;name=Prof. Charme]:¿ Recuerdas tu nombre ?",":[face=250,Prof_Charme,300;name=Prof. Charme]:Ti ricordi il tuo nome ?"
":[face=250,Prof_Charme,300;name=Prof. Charme]:\f[Oh yeah, just as cute ! §Yeah, it's okay. ]The main thing is that you haven't completely lost your mind ! \nlNice to meet you \n[1].  \nlYour last name will surely come back to you during your adventure.",":[face=250,Prof_Charme,300;name=Prof. Charme]:\f[Roooh oui, tout aussi mignon ! §Mouais, ça va. ]Le principal, c'est que tu n'as pas complètement perdu la tête ! \nlEnchanté de faire ta connaissance \n[1].  \nlTon nom de famille te reviendra sûrement pendant ton aventure.",":[face=250,Prof_Charme,300;name=Prof. Charme]:\f[Roooh sí, ¡ igual de guapo ! §Mouais, está bien. ]¡ Lo importante es que no has perdido completamente la cabeza ! \nlEncantado de conocerte \n[1].  \nlSeguro que recuperas tu apellido durante tu aventura.",":[face=250,Prof_Charme,300;name=Prof. Charme]:\f[Roooh sì, altrettanto carino ! §Mouais, va bene. ]L'importante è che tu non abbia perso completamente la testa ! \nlPiacere di conoscerti \n[1].  \nlIl tuo cognome ti tornerà sicuramente in mente durante la tua avventura."
":[face=250,Prof_Charme,300;name=Prof. Charme]:Before traveling the world in search of your memories, you will need a [2]Pokemon[0][WAIT 10]. [WAIT 10].[WAIT 10].[WAIT 10]\nUnfortunately, I just gave the last one to a young trainer.",":[face=250,Prof_Charme,300;name=Prof. Charme]:Avant de parcourir le monde à la recherche de tes \nlsouvenirs, il te faudrait un \c[2]Pokemon\c[0][WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlMalheureusement, je viens de confier le dernier à une jeune dresseuse.",":[face=250,Prof_Charme,300;name=Prof. Charme]:Antes de recorrer el mundo en busca de tus recuerdos, necesitarás un [2]Pokémon[0][WAIT 10]. [WAIT 10].[WAIT 10].[WAIT 10]\nlPor desgracia, acabo de darle el último a una joven entrenadora.",":[face=250,Prof_Charme,300;name=Prof. Charme]:Prima di girare il mondo alla ricerca dei tuoi ricordi, ti servirebbe un \c[2]Pokemon\c[0][WAIT 10]. [WAIT 10].[WAIT 10].[WAIT 10]\nlPurtroppo, ho appena dato l'ultimo a una giovane addestratrice."
\c[2]Pokemon :\c[0] evoliiii ! ! !,\c[2]Pokemon :\c[0] evoliiii ! ! !,\c[2]Pokemon :\c[0] evoliiii ! ! !,\c[2]Pokemon :\c[0] evoliiii ! ! !
":[name=Assistant]:Phew[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Professor ! Phew[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] I'm really sorry, \nlcet \c[2]Eevee\c[0] got away from me ! Phew[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]",":[name=Assistant]:Pfiou[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Professeur ! Pfiou[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Je suis vraiment désolé, \nlcet \c[2]Evoli\c[0] m'a échappé ! Pfiou[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]",":[name=Asistente]:Uf[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] ¡ Profesor ! Pfiou[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Lo siento mucho, ¡ se me ha escapado \nlcet \c[2]Evoli\c[0] ! Pfiou[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]",":[name=Assistente]:Pfiou[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Professore ! Pfiou[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Mi dispiace davvero, \nlcet \c[2]Evoli\c[0] mi è sfuggito ! Pfiou[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]"
"[name=Prof. Charme]:Don't worry, go back to your post, we'll take care of it.",":[name=Prof. Charme]:Ne t'en fais pas, retourne à ton poste, nous nous en occupons.",":[name=Prof. Charme]:No te preocupes, vuelve a tu puesto, nosotros nos encargamos.",":[name=Prof. Charme]:Non preoccuparti, torna al tuo posto, ci pensiamo noi."
:[name=Assistant]:Phew[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] All right.,:[name=Assistant]:Pfiou[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Très bien.,:[name=Asistente]:Uf[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Muy bien.,:[name=Assistente]:Pfiou[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] Molto bene.
":[face=250,Prof_Charme,300;name=Prof. Charme]:Mmm",":[face=250,Prof_Charme,300;name=Prof. Charme]:Mmm",":[face=250,Prof_Charme,300;name=Prof. Charme]:Mmm",":[face=250,Prof_Charme,300;name=Prof. Charme]:Mmm"
":[face=250,Prof_Charme,300;name=Prof. Charme]:This \c[2]Eevee\c[0] seems to be very attached to you. I found it on the same day you did, on the beach at Bouillabaisse-sur-Mer. It must belong to you. I trust you to take good care of it.",":[face=250,Prof_Charme,300;name=Prof. Charme]:Cet \c[2]Evoli\c[0] semble être très lié à toi, je l'ai trouvé le même jour que toi sur la plage de \nlBouillabaisse-sur-Mer, il doit t'appartenir. \nlJe te fais confiance pour bien prendre soin de lui.",":[face=250,Prof_Charme,300;name=Prof. Charme]:Este \c[2]Evoli\c[0] parece estar muy unido a ti, lo encontré el mismo día que tú en la playa de \nlBouillabaisse-sur-Mer, debe de ser tuyo. \nlConfío en que lo cuidarás bien.",":[face=250,Prof_Charme,300;name=Prof. Charme]:Questo \c[2]Evoli\c[0] sembra essere molto legato a te, l'ho trovato lo stesso giorno in cui l'hai trovato tu sulla spiaggia di \nlBouillabaisse-sur-Mer, deve appartenere a te. \nlConfido che te ne prenderai cura."
:[align=center]:RECEIVED : \c[5]EVOLI\c[0],:[align=center]:REÇU : \c[5]EVOLI\c[0],:[align=center]:RECIBIDO : \c[5]EVOLI\c[0],:[align=center]:RICEVUTO : \c[5]EVOLI\c[0]
":[face=250,Prof_Charme,300;name=Prof. Charme]:Seeing this \c[2]Eevee\c[0], you must have a pure heart and the soul of a trainer.\nlI feel that you will be of great help to me in my research on \c[2]Pokemon\c[0].\nlFollow me !",":[face=250,Prof_Charme,300;name=Prof. Charme]:En voyant cet \c[2]Evoli\c[0], tu dois avoir un cœur pur et une âme de dresseur.\nlJe sens que tu vas m'être d'une grande aide dans mes recherches sur les \c[2]Pokemon\c[0].\nlSuis-moi !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Al ver a este \c[2]Evoli\c[0], debes tener un corazón puro y un alma de entrenador.\nlSiento que me serás de gran ayuda en mis investigaciones sobre los \c[2]Pokémon\c[0].\nl¡ Sígueme !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Vedendo questo \c[2]Evoli\c[0], devi avere un cuore puro e l'animo di un allenatore.\nlSento che mi sarai di grande aiuto nelle mie ricerche sui \c[2]Pokemon\c[0].\nlSeguimi !"
":[face=250,Prof_Charme,300;name=Prof. Charme]:Look at this table. These are evolutionary stones. They are very rare and allow certain species of \c[2]Pokemon\c[0] to evolve. \nlIt so happens that I am a researcher specializing in the types of \c[2]Pokemon\c[0].",":[face=250,Prof_Charme,300;name=Prof. Charme]:Regarde sur cette table. Ce sont des pierres evolutives, elles sont très rares et permettent de\nlfaire évoluer certaines espèces de \c[2]Pokemon\c[0].\nlIl se trouve que je suis un chercheur spécialisé sur les types de \c[2]Pokemon\c[0].",":[face=250,Prof_Charme,300;name=Prof. Charme]:Mira esta mesa. Son piedras evolutivas, son muy raras y permiten hacer evolucionar a ciertas especies de \c[2]Pokémon\c[0].\nlResulta que soy un investigador especializado en los tipos de \c[2]Pokémon\c[0].",":[face=250,Prof_Charme,300;name=Prof. Charme]:Guarda su questo tavolo. Sono pietre evolutive, sono molto rare e permettono di far evolvere alcune specie di \c[2]Pokemon\c[0].\nlSi dà il caso che io sia un ricercatore specializzato nei tipi di \c[2]Pokemon\c[0]."
":[face=250,Prof_Charme,300;name=Prof. Charme]:\c[2]Evoli\c[0] is a very special \c[2]Pokémon\c[0] because it can evolve into all types of \c[2]Pokémon\c[0]. \nlYes ! Yes ! All 18 types !\nWhich makes me think that this \c[2]Pokémon\c[0] must have some connection to what is happening to us.\nI would like you to choose one of these stones and give it to your \c[2]Evoli\c[0]. ",":[face=250,Prof_Charme,300;name=Prof. Charme]:\c[2]Evoli\c[0] est un \c[2]Pokémon\c[0] très particulier car il peut évoluer en tous les types de \c[2]Pokemon\c[0]. \nlOui ! Oui ! Les 18 types !\nlCe qui me laisse penser que ce \c[2]Pokemon\c[0] doit avoir un lien quelconque avec ce qui nous arrive.\nlJ'aimerais que tu choisisses l'une de ces pierres et que tu la donnes à ton \c[2]Evoli\c[0]. ",":[face=250,Prof_Charme,300;name=Prof. Charme]:\c[2]Evoli\c[0] es un \c[2]Pokémon\c[0] muy especial, ya que puede evolucionar a todos los tipos de \c[2]Pokémon\c[0]. \nl¡ Sí ! ¡ Sí ! ¡ Los 18 tipos !\nLo que me hace pensar que este \c[2]Pokémon\c[0] debe tener alguna relación con lo que nos está pasando.\nMe gustaría que eligieras una de estas piedras y se la dieras a tu \c[2]Evolución\c[0]. ",":[face=250,Prof_Charme,300;name=Prof. Charme]:\c[2]Evoli\c[0] è un \c[2]Pokémon\c[0] molto particolare perché può evolversi in tutti i tipi di \c[2]Pokemon\c[0]. \nlSì ! Sì ! Tutti e 18 i tipi !\nlQuesto mi fa pensare che questo \c[2]Pokémon\c[0] debba avere un qualche legame con ciò che ci sta accadendo.\nlVorrei che scegliessi una di queste pietre e la dessi al tuo \c[2]Evoli\c[0]. "
":[face=250,Prof_Charme,300;name=Prof. Charme]:On the one hand, it will help me advance my research, and on the other hand,  \nlit may enable us to find a solution to this apocalypse ! \nlBut of course, the choice is yours. \nlCome back and see me if you don't want to evolve \c[2]Evoli\c [0]",":[face=250,Prof_Charme,300;name=Prof. Charme]:D'une part, cela permettra de me faire progresser dans mes recherches et d'autre part,  \nlcela nous permettra peut être de trouver une solution à cette apocalypse ! \nlMais bien-sûr le choix te revient. \nlReviens me voir si tu ne veux pas faire évoluer \c[2]Evoli\c[0].",":[face=250,Prof_Charme,300;name=Prof. Charme]:Por un lado, esto me permitirá avanzar en mis investigaciones y, por otro,  \nlquizás nos permita encontrar una solución a este apocalipsis. \nlPero, por supuesto, la decisión es tuya. \nlVuelve a verme si no quieres que evolucione \c[2]Evoli\c [0]",":[face=250,Prof_Charme,300;name=Prof. Charme]:Da un lato, questo mi consentirà di progredire nelle mie ricerche e, dall'altro,  \nlpotrebbe permetterci di trovare una soluzione a questa apocalisse ! \nlMa ovviamente la scelta spetta a te. \nlTorna da me se non vuoi far evolvere \c[2]Evoli\c [0]"
":[face=250,Prof_Charme,300;name=Prof. Charme]:Hey  \n[1] ! \nCome join us quickly.",":[face=250,Prof_Charme,300;name=Prof. Charme]:Ho ! \n[1] ! \nlViens vite nous rejoindre.",":[face=250,Prof_Charme,300;name=Prof. Charme]:¡ Hola ! \n[1] ! \nlVen rápido a reunirte con nosotros.",":[face=250,Prof_Charme,300;name=Prof. Charme]:Ehi ! \n[1] ! \nlVieni subito a raggiungerci."
":[face=250,Prof_Charme,300;name=Prof. Charme]:Here are some members of the Poketoonz family.\nlIn front of me you will find the charming Ameloy and the magnificent Soul. \nlTo my right is the adorable Maëliss !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Voici quelques membres de la famille Poketoonz.\nlEn face de moi tu trouveras la charmante Ameloy et le magnifique Soul. \nlA ma droite c'est l'adorable Maëliss !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Aquí están algunos miembros de la familia Poketoonz.\nlFrente a mí están la encantadora Ameloy y el magnífico Soul. \nl¡ A mi derecha está la adorable Maëliss !",":[face=250,Prof_Charme,300;name=Prof. Charme]:Ecco alcuni membri della famiglia Poketoonz.\nlDi fronte a me troverai l'affascinante Ameloy e il magnifico Soul. \nlAlla mia destra c'è l'adorabile Maëliss !"
[name=Maeliss Poketoonz]:Professor! \nYou'll end up in the Pokesoin if you keep this up !,:[name=Maeliss Poketoonz]:Professeur ! \nlVous allez finir au Pokesoin si vous continuez !,":[name=Maeliss Poketoonz]:¡ Profesor ! ¡ Si sigue así, acabará en el Pokesoin !",:[name=Maeliss Poketoonz]:Professore! \nlSe continua così finirà al Pokesoin !
:[name=Ameloy Poketoonz]:Nice to meet you \n[1].,:[name=Ameloy Poketoonz]:Enchanté \n[1].,:[name=Ameloy Poketoonz]:Encantado \n[1].,:[name=Ameloy Poketoonz]:Piacere di conoscerti \n[1].
":[face=250,Prof_Charme,300;name=Prof. Charme]:Um, before I forget, \n[1], here is your updated trainer card. ",":[face=250,Prof_Charme,300;name=Prof. Charme]:Hum Hum avant que j'oublie, \n[1], voici ta carte de dresseur mise à jour. ",":[face=250,Prof_Charme,300;name=Prof. Charme]:Hum, hum, antes de que se me olvide, \n[1], aquí tienes tu tarjeta de entrenador actualizada. ",":[face=250,Prof_Charme,300;name=Prof. Charme]:Ehm, prima che mi dimentichi, \n[1], ecco la tua tessera di allenatore aggiornata. "
"[name=Soul Poketoonz]:Professor, if you don't mind, we don't have all day.",":[name=Soul Poketoonz]:Professeur, si vous le voulez bien nous n'avons pas toute la journée.",":[name=Soul Poketoonz]:Profesor, si no le importa, no tenemos todo el día.",":[name=Soul Poketoonz]:Professore, se non le dispiace, non abbiamo tutto il giorno a disposizione."
":[name=Soul Poketoonz]:You, rookie, don't get in my way.",":[name=Soul Poketoonz]:Toi, la bleusaille, ne te mets pas en travers de mon chemin.",":[name=Soul Poketoonz]:Tú, novato, no te interpongas en mi camino.",":[name=Soul Poketoonz]:Tu, novellino, non intralciarmi."
