en,fr,it,de,es,ko,kana,pt
Cat Ferret Pokémon,Pokémon Chat Furet,Pokémon Furogatto,Frettkatz-Pokémon,Pokémon Gato Hurón,고양이족제비포켓몬,ネコイタチポケモン,Cat Ferret Pokémon
Fang Snake Pokémon,Pokémon Serpacroc,Pokémon Zannaserpe,Reißzahn-Pokémon,Pokémon Colmillos,송곳뱀포켓몬,キバへびポケモン,Fang Snake Pokémon
Meteorite Pokémon,Pokémon Météorite,Pokémon Meteorite,Meteoriten-Pokémon,Pokémon Meteorito,별똥별포켓몬,いんせきポケモン,Meteorite Pokémon
Meteorite Pokémon,Pokémon Météorite,Pokémon Meteorite,Meteoriten-Pokémon,Pokémon Meteorito,별똥별포켓몬,いんせきポケモン,Meteorite Pokémon
Whiskers Pokémon,Pokémon Barbillon,Pokémon Baffetti,Barthaar-Pokémon,Pokémon Bigotudo,수염물고기포켓몬,ひげうおポケモン,Whiskers Pokémon
Whiskers Pokémon,Pokémon Barbillon,Pokémon Baffetti,Barthaar-Pokémon,Pokémon Bigotudo,수염물고기포켓몬,ひげうおポケモン,Whiskers Pokémon
Ruffian Pokémon,Pokémon Brute,Pokémon Birbone,Grobian-Pokémon,Pokémon Rufián,건달포켓몬,ごろつきポケモン,Ruffian Pokémon
Rogue Pokémon,Pokémon Crapule,Pokémon Canaglia,Schlingel-Pokémon,Pokémon Granuja,불량배포켓몬,ならずものポケモン,Rogue Pokémon
Clay Doll Pokémon,Pokémon Poupargile,Pokémon Argilla,Lehmpuppen-Pokémon,Pokémon Muñeca Barro,토우포켓몬,どぐうポケモン,Clay Doll Pokémon
Clay Doll Pokémon,Pokémon Poupargile,Pokémon Argilla,Lehmpuppen-Pokémon,Pokémon Muñeca Barro,토우포켓몬,どぐうポケモン,Clay Doll Pokémon
Sea Lily Pokémon,Pokémon Lis d’Eau,Pokémon Fiordimare,Seeanemonen-Pokémon,Pokémon Lirio de Mar,바다나리포켓몬,ウミユリポケモン,Sea Lily Pokémon
Barnacle Pokémon,Pokémon Bernacle,Pokémon Lepade,Rankfüßer-Pokémon,Pokémon Percebe,바위단지포켓몬,いわつぼポケモン,Barnacle Pokémon
Old Shrimp Pokémon,Pokémon Crustage,Pokémon Primaceo,Urgarnelen-Pokémon,Pokémon Camarón,고대새우포켓몬,むかしエビポケモン,Old Shrimp Pokémon
Plate Pokémon,Pokémon Blindage,Pokémon Piastre,Schild-Pokémon,Pokémon Armadura,갑주포켓몬,かっちゅうポケモン,Plate Pokémon
Fish Pokémon,Pokémon Poisson,Pokémon Pesce,Fisch-Pokémon,Pokémon Pez,물고기포켓몬,さかなポケモン,Fish Pokémon
Tender Pokémon,Pokémon Tendre,Pokémon Tenerezza,Zartheits-Pokémon,Pokémon Tierno,사랑포켓몬,いつくしみポケモン,Tender Pokémon
Weather Pokémon,Pokémon Climat,Pokémon Meteo,Wetter-Pokémon,Pokémon Clima,날씨포켓몬,てんきポケモン,Weather Pokémon
Color Swap Pokémon,Pokémon Multicolor,Pokémon Mutacolore,Farbenspiel-Pokémon,Pokémon Camaleónico,색변화포켓몬,いろへんげポケモン,Color Swap Pokémon
Puppet Pokémon,Pokémon Poupée,Pokémon Pupazzo,Puppen-Pokémon,Pokémon Títere,인형포켓몬,にんぎょうポケモン,Puppet Pokémon
Marionette Pokémon,Pokémon Marionnette,Pokémon Marionetta,Marionetten-Pokémon,Pokémon Marioneta,봉제인형포켓몬,ぬいぐるみポケモン,Marionette Pokémon
Requiem Pokémon,Pokémon Requiem,Pokémon Requiem,Requiem-Pokémon,Pokémon Réquiem,마중포켓몬,おむかえポケモン,Requiem Pokémon
Beckon Pokémon,Pokémon Appel,Pokémon Ipnosguardo,Wink-Pokémon,Pokémon Atrayente,손짓포켓몬,てまねきポケモン,Beckon Pokémon
Fruit Pokémon,Pokémon Fruit,Pokémon Frutto,Obst-Pokémon,Pokémon Fruto,후르츠포켓몬,フルーツポケモン,Fruit Pokémon
Wind Chime Pokémon,Pokémon Carillon,Pokémon Vencampana,Windspiel-Pokémon,Pokémon Campanilla,풍경포켓몬,ふうりんポケモン,Wind Chime Pokémon
Disaster Pokémon,Pokémon Désastre,Pokémon Catastrofe,Desaster-Pokémon,Pokémon Catástrofe,재난포켓몬,わざわいポケモン,Disaster Pokémon
Bright Pokémon,Pokémon Ravi,Pokémon Brillante,Strahlekind-Pokémon,Pokémon Radiante,명랑포켓몬,ほがらかポケモン,Bright Pokémon
Snow Hat Pokémon,Pokémon Capuche,Pokémon Cappelneve,Schneehut-Pokémon,Pokémon Gorro Nieve,눈우산포켓몬,ゆきかさポケモン,Snow Hat Pokémon
Face Pokémon,Pokémon Face,Pokémon Tuttomuso,Antlitz-Pokémon,Pokémon Cara,얼굴포켓몬,がんめんポケモン,Face Pokémon
Clap Pokémon,Pokémon Clap Clap,Pokémon Rotolante,Applaus-Pokémon,Pokémon Aplauso,손뼉포켓몬,てたたきポケモン,Clap Pokémon
Ball Roll Pokémon,Pokémon Roule Boule,Pokémon Rotapalla,Spielball-Pokémon,Pokémon Rodabola,공돌리기포켓몬,たままわしポケモン,Ball Roll Pokémon
Ice Break Pokémon,Pokémon Brise Glace,Pokémon Spaccagelo,Eisbrecher-Pokémon,Pokémon Rompehielo,얼음깨기포켓몬,こおりわりポケモン,Ice Break Pokémon
Bivalve Pokémon,Pokémon Bivalve,Pokémon Bivalve,Muschel-Pokémon,Pokémon Bivalvo,두조개포켓몬,２まいがいポケモン,Bivalve Pokémon
Deep Sea Pokémon,Pokémon Abysse,Pokémon Abissi,Tiefsee-Pokémon,Pokémon Abisal,깊은바다포켓몬,しんかいポケモン,Deep Sea Pokémon
South Sea Pokémon,Pokémon Mer du Sud,Pokémon Sudmarino,Südsee-Pokémon,Pokémon Mar del Sur,남해포켓몬,なんかいポケモン,South Sea Pokémon
Longevity Pokémon,Pokémon Longévité,Pokémon Longevità,Bestand-Pokémon,Pokémon Longevo,장수포켓몬,ちょうじゅポケモン,Longevity Pokémon
Rendezvous Pokémon,Pokémon Rendezvous,Pokémon Rendezvous,Rendezvous-Pokémon,Pokémon Cita,랑데부포켓몬,ランデブーポケモン,Rendezvous Pokémon
Rock Head Pokémon,Pokémon Tête de Roc,Pokémon Rocciotesta,Steinhaupt-Pokémon,Pokémon Cabeza Roca,돌머리포켓몬,いしあたまポケモン,Rock Head Pokémon
Endurance Pokémon,Pokémon Endurant,Pokémon Resistenza,Durchsteher-Pokémon,Pokémon Resistencia,인내포켓몬,にんたいポケモン,Endurance Pokémon
Dragon Pokémon,Pokémon Dragon,Pokémon Drago,Drachen-Pokémon,Pokémon Dragón,드래곤포켓몬,ドラゴンポケモン,Dragon Pokémon
Iron Ball Pokémon,Pokémon Boulefer,Pokémon Ferrosfera,Eisenkugel-Pokémon,Pokémon Bola Hierro,철공포켓몬,てっきゅうポケモン,Iron Ball Pokémon
Iron Claw Pokémon,Pokémon Pincefer,Pokémon Ferrunghia,Eisenklauen-Pokémon,Pokémon Garra Hierro,철발톱포켓몬,てつツメポケモン,Iron Claw Pokémon
Iron Leg Pokémon,Pokémon Pattefer,Pokémon Ferrarto,Eisenfuß-Pokémon,Pokémon Pata Hierro,무쇠다리포켓몬,てつあしポケモン,Iron Leg Pokémon
Rock Peak Pokémon,Pokémon Pic Rocheux,Pokémon Picco,Steingipfel-Pokémon,Pokémon Pico Roca,바위산포켓몬,いわやまポケモン,Rock Peak Pokémon
Iceberg Pokémon,Pokémon Iceberg,Pokémon Iceberg,Eisberg-Pokémon,Pokémon Iceberg,빙산포켓몬,ひょうざんポケモン,Iceberg Pokémon
Iron Pokémon,Pokémon Fer,Pokémon Ferro,Eisen-Pokémon,Pokémon Hierro,쇠철포켓몬,くろがねポケモン,Iron Pokémon
Eon Pokémon,Pokémon Éon,Pokémon Eone,Äon-Pokémon,Pokémon Eón,무한포켓몬,むげんポケモン,Eon Pokémon
Eon Pokémon,Pokémon Éon,Pokémon Eone,Äon-Pokémon,Pokémon Eón,무한포켓몬,むげんポケモン,Eon Pokémon
Sea Basin Pokémon,Pokémon Bassinmarin,Pokémon Oceano,Seegründler-Pokémon,Pokémon Cuenca Mar,해저포켓몬,かいていポケモン,Sea Basin Pokémon
Continent Pokémon,Pokémon Continent,Pokémon Continente,Kontinent-Pokémon,Pokémon Continente,대륙포켓몬,たいりくポケモン,Continent Pokémon
Sky High Pokémon,Pokémon Cieux,Pokémon Stratosfera,Himmelhoch-Pokémon,Pokémon Cielo,천공포켓몬,てんくうポケモン,Sky High Pokémon
Wish Pokémon,Pokémon Souhait,Pokémon Desiderio,Wünscher-Pokémon,Pokémon Deseo,희망사항포켓몬,ねがいごとポケモン,Wish Pokémon
DNA Pokémon,Pokémon ADN,Pokémon DNA,DNS-Pokémon,Pokémon ADN,DNA포켓몬,ＤＮＡポケモン,DNA Pokémon
Tiny Leaf Pokémon,Pokémon Minifeuille,Pokémon Fogliolina,Winziglaub-Pokémon,Pokémon Hojita,어린잎포켓몬,わかばポケモン,Tiny Leaf Pokémon
Grove Pokémon,Pokémon Bosquet,Pokémon Boschetto,Hain-Pokémon,Pokémon Arboleda,나무숲포켓몬,こだちポケモン,Grove Pokémon
Continent Pokémon,Pokémon Continent,Pokémon Continente,Kontinent-Pokémon,Pokémon Continente,대륙포켓몬,たいりくポケモン,Continent Pokémon
Chimp Pokémon,Pokémon Chimpanzé,Pokémon Scimpanzé,Schimpansen-Pokémon,Pokémon Chimpancé,꼬마원숭이포켓몬,こざるポケモン,Chimp Pokémon
Playful Pokémon,Pokémon Garnement,Pokémon Briccone,Verspielt-Pokémon,Pokémon Juguetón,개구쟁이포켓몬,やんちゃポケモン,Playful Pokémon
Flame Pokémon,Pokémon Flamme,Pokémon Fiamma,Flammen-Pokémon,Pokémon Llama,화염포켓몬,かえんポケモン,Flame Pokémon
Penguin Pokémon,Pokémon Pingouin,Pokémon Pinguino,Pinguin-Pokémon,Pokémon Pingüino,펭귄포켓몬,ペンギンポケモン,Penguin Pokémon
Penguin Pokémon,Pokémon Pingouin,Pokémon Pinguino,Pinguin-Pokémon,Pokémon Pingüino,펭귄포켓몬,ペンギンポケモン,Penguin Pokémon
Emperor Pokémon,Pokémon Empereur,Pokémon Imperatore,Kaiser-Pokémon,Pokémon Emperador,황제포켓몬,こうていポケモン,Emperor Pokémon
Starling Pokémon,Pokémon Étourneau,Pokémon Storno,Star-Pokémon,Pokémon Estornino,찌르레기포켓몬,むくどりポケモン,Starling Pokémon
Starling Pokémon,Pokémon Étourneau,Pokémon Storno,Star-Pokémon,Pokémon Estornino,찌르레기포켓몬,むくどりポケモン,Starling Pokémon
Predator Pokémon,Pokémon Rapace,Pokémon Rapace,Raubtier-Pokémon,Pokémon Depredador,맹금포켓몬,もうきんポケモン,Predator Pokémon
Plump Mouse Pokémon,Pokémon Souridodue,Pokémon Topaffuto,Dickmaus-Pokémon,Pokémon Gran Ratón,둥글쥐포켓몬,まるねずみポケモン,Plump Mouse Pokémon
Beaver Pokémon,Pokémon Castor,Pokémon Castoro,Biber-Pokémon,Pokémon Castor,비버포켓몬,ビーバーポケモン,Beaver Pokémon
Cricket Pokémon,Pokémon Criquet,Pokémon Grillo,Zirper-Pokémon,Pokémon Grillo,귀뚜라미포켓몬,こおろぎポケモン,Cricket Pokémon
Cricket Pokémon,Pokémon Criquet,Pokémon Grillo,Zirper-Pokémon,Pokémon Grillo,귀뚜라미포켓몬,こおろぎポケモン,Cricket Pokémon
Flash Pokémon,Pokémon Flash,Pokémon Baleno,Flacker-Pokémon,Pokémon Flash,섬광포켓몬,せんこうポケモン,Flash Pokémon
Spark Pokémon,Pokémon Étincelle,Pokémon Favilla,Funken-Pokémon,Pokémon Chispa,전광포켓몬,でんこうポケモン,Spark Pokémon
Gleam Eyes Pokémon,Pokémon Brillœil,Pokémon Occhiluce,Glühaugen-Pokémon,Pokémon Chispa Ojos,안광포켓몬,がんこうポケモン,Gleam Eyes Pokémon
Bud Pokémon,Pokémon Bourgeon,Pokémon Germoglio,Knospen-Pokémon,Pokémon Brote,꽃봉오리포켓몬,つぼみポケモン,Bud Pokémon
Bouquet Pokémon,Pokémon Bouquet,Pokémon Floreale,Blumenstrauß-Pokémon,Pokémon Ramillete,부케포켓몬,ブーケポケモン,Bouquet Pokémon
Head Butt Pokémon,Pokémon Coud’Boule,Pokémon Cranioso,Kopfstoß-Pokémon,Pokémon Cabezazo,박치기포켓몬,ずつきポケモン,Head Butt Pokémon
Head Butt Pokémon,Pokémon Coud’Boule,Pokémon Cranioso,Kopfstoß-Pokémon,Pokémon Cabezazo,박치기포켓몬,ずつきポケモン,Head Butt Pokémon
Shield Pokémon,Pokémon Bouclier,Pokémon Schermo,Schutzschild-Pokémon,Pokémon Escudo,실드포켓몬,シールドポケモン,Shield Pokémon
Shield Pokémon,Pokémon Bouclier,Pokémon Schermo,Schutzschild-Pokémon,Pokémon Escudo,실드포켓몬,シールドポケモン,Shield Pokémon
Bagworm Pokémon,Pokémon Ver Caché,Pokémon Larva,Beutelwurm-Pokémon,Pokémon Larva,도롱이벌레포켓몬,みのむしポケモン,Bagworm Pokémon
Bagworm Pokémon,Pokémon Ver Caché,Pokémon Larva,Beutelwurm-Pokémon,Pokémon Larva,도롱이벌레포켓몬,みのむしポケモン,Bagworm Pokémon
Moth Pokémon,Pokémon Phalène,Pokémon Falena,Motten-Pokémon,Pokémon Polilla,나방포켓몬,ミノガポケモン,Moth Pokémon
Tiny Bee Pokémon,Pokémon Miniabeille,Pokémon Apetta,Kleinbienen-Pokémon,Pokémon Abejita,꼬마벌포켓몬,はちのこポケモン,Tiny Bee Pokémon
Beehive Pokémon,Pokémon Ruche,Pokémon Alveare,Bienenstock-Pokémon,Pokémon Colmena,벌집포켓몬,はちのすポケモン,Beehive Pokémon
EleSquirrel Pokémon,Pokémon Écurélec,Pokémon Elescoiatto,Elektrohörnchen-Pokémon,Pokémon Ardillalec,전기다람쥐포켓몬,でんきりすポケモン,EleSquirrel Pokémon
Sea Weasel Pokémon,Pokémon Aquabelette,Pokémon Maridonnola,Meereswiesel-Pokémon,Pokémon Nutria Marina,바다족제비포켓몬,うみイタチポケモン,Sea Weasel Pokémon
Sea Weasel Pokémon,Pokémon Aquabelette,Pokémon Maridonnola,Meereswiesel-Pokémon,Pokémon Nutria Marina,바다족제비포켓몬,うみイタチポケモン,Sea Weasel Pokémon
Cherry Pokémon,Pokémon Cerise,Pokémon Ciliegia,Kirschen-Pokémon,Pokémon Cereza,버찌포켓몬,さくらんぼポケモン,Cherry Pokémon
Blossom Pokémon,Pokémon Floraison,Pokémon Bocciolo,Blüten-Pokémon,Pokémon Floración,벚꽃포켓몬,サクラポケモン,Blossom Pokémon
Sea Slug Pokémon,Pokémon Aqualimace,Pokémon Lumacomare,Seeschnecken-Pokémon,Pokémon Babosa Marina,갯민숭달팽이포켓몬,ウミウシポケモン,Sea Slug Pokémon
Sea Slug Pokémon,Pokémon Aqualimace,Pokémon Lumacomare,Seeschnecken-Pokémon,Pokémon Babosa Marina,갯민숭달팽이포켓몬,ウミウシポケモン,Sea Slug Pokémon
Long Tail Pokémon,Pokémon Longqueue,Pokémon Lungacoda,Langschweif-Pokémon,Pokémon Cola Larga,긴꼬리포켓몬,おながポケモン,Long Tail Pokémon
Balloon Pokémon,Pokémon Bouboule,Pokémon Pallone,Ballon-Pokémon,Pokémon Globo,풍선포켓몬,ふうせんポケモン,Balloon Pokémon
Blimp Pokémon,Pokémon Ballon,Pokémon Dirigibile,Luftschiff-Pokémon,Pokémon Dirigible,기구포켓몬,ききゅうポケモン,Blimp Pokémon
Rabbit Pokémon,Pokémon Lapin,Pokémon Coniglio,Hasen-Pokémon,Pokémon Conejo,토끼포켓몬,うさぎポケモン,Rabbit Pokémon
Rabbit Pokémon,Pokémon Lapin,Pokémon Coniglio,Hasen-Pokémon,Pokémon Conejo,토끼포켓몬,うさぎポケモン,Rabbit Pokémon
Magical Pokémon,Pokémon Magique,Pokémon Stregone,Magisch-Pokémon,Pokémon Mágico,매지컬포켓몬,マジカルポケモン,Magical Pokémon
Big Boss Pokémon,Pokémon Big Boss,Pokémon Grancapo,Anführer-Pokémon,Pokémon Gran Jefe,큰형님포켓몬,おおボスポケモン,Big Boss Pokémon
Catty Pokémon,Pokémon Chafouin,Pokémon Felide,Fies-Pokémon,Pokémon Gastuto,내숭포켓몬,ねこかぶりポケモン,Catty Pokémon
Tiger Cat Pokémon,Pokémon Chatigre,Pokémon Gattotigre,Tigerkatzen-Pokémon,Pokémon Tigre Gato,얼룩고양이포켓몬,とらねこポケモン,Tiger Cat Pokémon
Bell Pokémon,Pokémon Clochette,Pokémon Sonaglio,Glöckchen-Pokémon,Pokémon Cascabel,방울포켓몬,すずポケモン,Bell Pokémon
Skunk Pokémon,Pokémon Moufette,Pokémon Moffetta,Stinktier-Pokémon,Pokémon Mofeta,스컹크포켓몬,スカンクポケモン,Skunk Pokémon
Skunk Pokémon,Pokémon Moufette,Pokémon Moffetta,Stinktier-Pokémon,Pokémon Mofeta,스컹크포켓몬,スカンクポケモン,Skunk Pokémon
Bronze Pokémon,Pokémon Bronze,Pokémon Bronzo,Bronze-Pokémon,Pokémon Bronce,청동포켓몬,せいどうポケモン,Bronze Pokémon
Bronze Bell Pokémon,Pokémon Clochebronze,Pokémon Squibronzo,Bronzeglocken-Pokémon,Pokémon Campana Bronce,동탁포켓몬,どうたくポケモン,Bronze Bell Pokémon
Bonsai Pokémon,Pokémon Bonsaï,Pokémon Bonsai,Bonsai-Pokémon,Pokémon Bonsái,분재포켓몬,ぼんさいポケモン,Bonsai Pokémon
Mime Pokémon,Pokémon Mime,Pokémon Mimo,Mimen-Pokémon,Pokémon Mimo,따라하기포켓몬,マイムポケモン,Mime Pokémon
Playhouse Pokémon,Pokémon Maisonjouet,Pokémon Ovettino,Spielhaus-Pokémon,Pokémon Casita,소꿉놀이포켓몬,ままごとポケモン,Playhouse Pokémon
Music Note Pokémon,Pokémon Note Musique,Pokémon Musicale,Musiknoten-Pokémon,Pokémon Corchea,음표포켓몬,おんぷポケモン,Music Note Pokémon
Forbidden Pokémon,Pokémon Interdit,Pokémon Proibito,Verboten-Pokémon,Pokémon Prohibido,봉인포켓몬,ふういんポケモン,Forbidden Pokémon
Land Shark Pokémon,Pokémon Terrequin,Pokémon Squaloterra,Landhai-Pokémon,Pokémon Terrascualo,육지상어포켓몬,りくザメポケモン,Land Shark Pokémon
Cave Pokémon,Pokémon Caverne,Pokémon Grotta,Höhlen-Pokémon,Pokémon Cueva,동굴포켓몬,ほらあなポケモン,Cave Pokémon
Mach Pokémon,Pokémon Supersonic,Pokémon Mach,Rasanz-Pokémon,Pokémon Mach,마하포켓몬,マッハポケモン,Mach Pokémon
Big Eater Pokémon,Pokémon Goinfre,Pokémon Ghiottone,Nimmersatt-Pokémon,Pokémon Comilón,대식가포켓몬,おおぐいポケモン,Big Eater Pokémon
Emanation Pokémon,Pokémon Émanation,Pokémon Emanazione,Wellenspiel-Pokémon,Pokémon Emanación,파문포켓몬,はもんポケモン,Emanation Pokémon
Aura Pokémon,Pokémon Aura,Pokémon Aura,Aura-Pokémon,Pokémon Aura,파동포켓몬,はどうポケモン,Aura Pokémon
Hippo Pokémon,Pokémon Hippo,Pokémon Ippo,Flusspferd-Pokémon,Pokémon Hipo,하마포켓몬,カバポケモン,Hippo Pokémon
Heavyweight Pokémon,Pokémon Poids Lourd,Pokémon Grandepeso,Schwergewichts-Pokémon,Pokémon Peso Pesado,중량포켓몬,じゅうりょうポケモン,Heavyweight Pokémon
Scorpion Pokémon,Pokémon Scorpion,Pokémon Scorpione,Skorpion-Pokémon,Pokémon Escorpión,전갈포켓몬,さそりポケモン,Scorpion Pokémon
Ogre Scorpion Pokémon,Pokémon Scorpogre,Pokémon Scorpiaccio,Ogerskorpion-Pokémon,Pokémon Escorpiogro,요괴전갈포켓몬,ばけさそりポケモン,Ogre Scorpion Pokémon
Toxic Mouth Pokémon,Pokémon Toxique,Pokémon Inveieleno,Giftmund-Pokémon,Pokémon Boca Tóxica,독설포켓몬,どくづきポケモン,Toxic Mouth Pokémon
Toxic Mouth Pokémon,Pokémon Toxique,Pokémon Inveieleno,Giftmund-Pokémon,Pokémon Boca Tóxica,독설포켓몬,どくづきポケモン,Toxic Mouth Pokémon
Bug Catcher Pokémon,Pokémon Chopinsecte,Pokémon Insettivoro,Käfertod-Pokémon,Pokémon Cazabichos,벌레잡이포켓몬,むしとりポケモン,Bug Catcher Pokémon
Wing Fish Pokémon,Pokémon Poisson Ailé,Pokémon Pescealato,Flügelfisch-Pokémon,Pokémon Pez Ala,비어포켓몬,はねうおポケモン,Wing Fish Pokémon
Neon Pokémon,Pokémon Néon,Pokémon Neon,Neon-Pokémon,Pokémon Neón,네온포켓몬,ネオンポケモン,Neon Pokémon
Kite Pokémon,Pokémon Cervolant,Pokémon Aquilone,Flugrochen-Pokémon,Pokémon Milano,연포켓몬,カイトポケモン,Kite Pokémon
Frost Tree Pokémon,Pokémon Arbregelé,Pokémon Albergelo,Frostbaum-Pokémon,Pokémon Árbol Nieve,얼음나무포켓몬,じゅひょうポケモン,Frost Tree Pokémon
Frost Tree Pokémon,Pokémon Arbregelé,Pokémon Albergelo,Frostbaum-Pokémon,Pokémon Árbol Nieve,얼음나무포켓몬,じゅひょうポケモン,Frost Tree Pokémon
Sharp Claw Pokémon,Pokémon Grifacérée,Pokémon Lamartigli,Stichklauen-Pokémon,Pokémon Garra Filo,갈고리손톱포켓몬,かぎづめポケモン,Sharp Claw Pokémon
Magnet Area Pokémon,Pokémon Aimant,Pokémon Magnetico,Magnetgebiets-Pokémon,Pokémon Magnético,자기장포켓몬,じばポケモン,Magnet Area Pokémon
Licking Pokémon,Pokémon Lécheur,Pokémon Linguaccia,Schlecker-Pokémon,Pokémon Lametazo,핥기포켓몬,なめまわしポケモン,Licking Pokémon
Drill Pokémon,Pokémon Perceur,Pokémon Trapano,Bohrer-Pokémon,Pokémon Taladro,드릴포켓몬,ドリルポケモン,Drill Pokémon
Vine Pokémon,Pokémon Vigne,Pokémon Liana,Ranken-Pokémon,Pokémon Enredadera,넝쿨포켓몬,ツルじょうポケモン,Vine Pokémon
Thunderbolt Pokémon,Pokémon Foudrélec,Pokémon Saetta,Donnerkeil-Pokémon,Pokémon Rayo,뇌전포켓몬,らいでんポケモン,Thunderbolt Pokémon
Blast Pokémon,Pokémon Explosion,Pokémon Esplosivo,Detonations-Pokémon,Pokémon Explosión,폭염포켓몬,ばくえんポケモン,Blast Pokémon
Jubilee Pokémon,Pokémon Célébration,Pokémon Festa,Jubilierer-Pokémon,Pokémon Festejo,축복포켓몬,しゅくふくポケモン,Jubilee Pokémon
Ogre Darner Pokémon,Pokémon Libellogre,Pokémon Libellorco,Agrion-Pokémon,Pokémon Libélula,깨비잠자리포켓몬,オニトンボポケモン,Ogre Darner Pokémon
Verdant Pokémon,Pokémon Verdoyant,Pokémon Rigoglioso,Unreif-Pokémon,Pokémon Verdor,심록포켓몬,しんりょくポケモン,Verdant Pokémon
Fresh Snow Pokémon,Pokémon Poudreuse,Pokémon Nevefresca,Neuschnee-Pokémon,Pokémon Nieve Fresca,신설포켓몬,しんせつポケモン,Fresh Snow Pokémon
Fang Scorpion Pokémon,Pokémon Scorpicroc,Pokémon Scorpidente,Zahnskorpi-Pokémon,Pokémon Colmicorpio,송곳니전갈포켓몬,キバさそりポケモン,Fang Scorpion Pokémon
Twin Tusk Pokémon,Pokémon Deudéfenses,Pokémon Duezanne,Doppelstoßzahn-Pokémon,Pokémon Doscolmillos,2개송곳니포켓몬,２ほんキバポケモン,Twin Tusk Pokémon
Virtual Pokémon,Pokémon Virtuel,Pokémon Virtuale,Virtuell-Pokémon,Pokémon Virtual,가상포켓몬,バーチャルポケモン,Virtual Pokémon
Blade Pokémon,Pokémon Lame,Pokémon Lama,Klingen-Pokémon,Pokémon Cuchilla,검포켓몬,やいばポケモン,Blade Pokémon
Compass Pokémon,Pokémon Boussole,Pokémon Bussola,Kompass-Pokémon,Pokémon Brújula,콤파스포켓몬,コンパスポケモン,Compass Pokémon
Gripper Pokémon,Pokémon Mainpince,Pokémon Pinza,Greifer-Pokémon,Pokémon Grilletes,움켜쥠포켓몬,てづかみポケモン,Gripper Pokémon
Snow Land Pokémon,Pokémon Enneigement,Pokémon Suolnevoso,Schneegebiets-Pokémon,Pokémon Tierra Fría,설국포켓몬,ゆきぐにポケモン,Snow Land Pokémon
Plasma Pokémon,Pokémon Plasma,Pokémon Plasma,Plasma-Pokémon,Pokémon Plasma,플라스마포켓몬,プラズマポケモン,Plasma Pokémon
Knowledge Pokémon,Pokémon Savoir,Pokémon Sapienza,Wissens-Pokémon,Pokémon Sabiduría,지식포켓몬,ちしきポケモン,Knowledge Pokémon
Emotion Pokémon,Pokémon Émotion,Pokémon Emozione,Emotions-Pokémon,Pokémon Sensorio,감정포켓몬,かんじょうポケモン,Emotion Pokémon
Willpower Pokémon,Pokémon Volonté,Pokémon Volontà,Willenskraft-Pokémon,Pokémon Voluntad,의지포켓몬,いしポケモン,Willpower Pokémon
Temporal Pokémon,Pokémon Temps,Pokémon Tempo,Zeitweilig-Pokémon,Pokémon Temporal,시간포켓몬,じかんポケモン,Temporal Pokémon
Spatial Pokémon,Pokémon Espace,Pokémon Spazio,Räumlich-Pokémon,Pokémon Espacial,공간포켓몬,くうかんポケモン,Spatial Pokémon
Lava Dome Pokémon,Pokémon Caldeira,Pokémon Cratere,Lavadom-Pokémon,Pokémon Domo Lava,화구포켓몬,かこうポケモン,Lava Dome Pokémon
Colossal Pokémon,Pokémon Prodigieux,Pokémon Colossale,Kolossal-Pokémon,Pokémon Colosal,거대포켓몬,きょだいポケモン,Colossal Pokémon
Renegade Pokémon,Pokémon Renégat,Pokémon Ribelle,Rebellen-Pokémon,Pokémon Renegado,반골포켓몬,はんこつポケモン,Renegade Pokémon
Lunar Pokémon,Pokémon Lunaire,Pokémon Falcato,Lunar-Pokémon,Pokémon Lunar,초승달포켓몬,みかづきポケモン,Lunar Pokémon
Sea Drifter Pokémon,Pokémon Dérivenmer,Pokémon Oceanbondo,Seedrift-Pokémon,Pokémon Marino,해양포켓몬,かいようポケモン,Sea Drifter Pokémon
Seafaring Pokémon,Pokémon Voyagenmer,Pokémon Oceandante,Seefahrer-Pokémon,Pokémon Náutico,회유포켓몬,かいゆうポケモン,Seafaring Pokémon
Pitch-Black Pokémon,Pokémon Noirtotal,Pokémon Neropesto,Dunkelnacht-Pokémon,Pokémon Oscuridad,암흑포켓몬,あんこくポケモン,Pitch-Black Pokémon
Gratitude Pokémon,Pokémon Gratitude,Pokémon Gratitudine,Dankbarkeits-Pokémon,Pokémon Gratitud,감사포켓몬,かんしゃポケモン,Gratitude Pokémon
Alpha Pokémon,Pokémon Alpha,Pokémon Primevo,Alpha-Pokémon,Pokémon Alfa,창조포켓몬,そうぞうポケモン,Alpha Pokémon
Victory Pokémon,Pokémon Victoire,Pokémon Vittoria,Triumph-Pokémon,Pokémon Victoria,승리포켓몬,しょうりポケモン,Victory Pokémon
Grass Snake Pokémon,Pokémon Serpenterbe,Pokémon Serperba,Grasschlangen-Pokémon,Pokémon Serpiente Hierba,풀뱀포켓몬,くさへびポケモン,Grass Snake Pokémon
Grass Snake Pokémon,Pokémon Serpenterbe,Pokémon Serperba,Grasschlangen-Pokémon,Pokémon Serpiente Hierba,풀뱀포켓몬,くさへびポケモン,Grass Snake Pokémon
Regal Pokémon,Pokémon Majestueux,Pokémon Regale,Hoheits-Pokémon,Pokémon Realeza,로열포켓몬,ロイヤルポケモン,Regal Pokémon
