en,fr,es,it
"\t[11,28]","\t[11,28]","\t[11,28]","\t[11,28]"
:[align=center]:\s[i]This PokéBall contains \c[2]Carapuce\c[0]. Do you want to choose this \c[2]Pokémon\c[0] ?\s[r],:[align=center]:\s[i]Cette Pokeball contient \c[2]Carapuce\c[0]. Veux-tu choisir ce \c[2]Pokémon\c[0] ?\s[r],:[align=center]:\s[i]Esta Pokeball contiene \c[2]Carapuce\c[0]. ¿ Quieres elegir este \c[2]Pokémon\c[0] ?\s[r],:[align=center]:\s[i]Questa Pokeball contiene \c[2]Carapuce\c[0]. Vuoi scegliere questo \c[2]Pokémon\c[0] ?\s[r]
"\t[11,27]","\t[11,27]","\t[11,27]","\t[11,27]"
"\t[11,28]","\t[11,28]","\t[11,28]","\t[11,28]"
:[align=center]:RECEIPT : \c[5]BULBIZARRE\c[0],:[align=center]:REÇU : \c[5]BULBIZARRE\c[0],:[align=center]:RECIBIDO : \c[5]BULBIZARRE\c[0],:[align=center]:RICEVUTA : \c[5]BULBIZARRE\c[0]
:[align=center]:RECEIPT : \c[5]SALAMECHE\c[0],:[align=center]:REÇU : \c[5]SALAMECHE\c[0],:[align=center]:RECIBIDO : \c[5]SALAMECHE\c[0],:[align=center]:RICEVUTA : \c[5]SALAMECHE\c[0]
:[align=center]:RECEIPT : \c[5]CARAPUCE\c[0],:[align=center]:REÇU : \c[5]CARAPUCE\c[0],:[align=center]:RECIBIDO : \c[5]CARAPUCE\c[0],:[align=center]:RICEVUTA : \c[5]CARAPUCE\c[0]
You have chosen \c[2]Bulbizarre\c[0] !,Tu as choisi \c[2]Bulbizarre\c[0] !,Has elegido \c[2]Bulbizarre\c[0] !,Hai scelto \c[2]Bulbizarre\c[0] !
You have chosen \c[2]Salamèche\c[0] !,Tu as choisi \c[2]Salamèche\c[0] !,Has elegido \c[2]Salamèche\c[0] !,Hai scelto \c[2]Salamèche\c[0] !
You have chosen \c[2]Carapuce\c[0] !,Tu as choisi \c[2]Carapuce\c[0] !,Has elegido \c[2]Carapuce\c[0] !,Hai scelto \c[2]Carapuce\c[0] !
Just in time for tea.,Pile à l'heure pour le thé.,Justo a tiempo para el té.,Giusto in tempo per il tè.
I wish you the best of luck with the rest of the fundraising !,Je te souhaite bonne chance pour la suite de la collecte !,¡ Te deseo mucha suerte con el resto de la recaudación !,Ti auguro buona fortuna per il resto della raccolta !
"You know, before I became a collector, I wanted to be a trainer. \nlI made it to the first arena and got defeated [WAIT 10]. [WAIT 10].[WAIT 10].[WAIT 10] \nlI'm not very competitive [WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] ","Tu sais, avant d'être collectionneur, je voulais être dresseur. \nlJe suis arrivé jusqu'à la première arène et je me suis pris une déroute[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlJe ne suis pas très combatif[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] ","Sabes, antes de ser coleccionista, quería ser entrenador. \nlLlegué hasta la primera arena y sufrí una derrota [WAIT 10]. [WAIT 10].[WAIT 10].[WAIT 10]\nlNo soy muy combativo[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] ","Sai, prima di diventare collezionista, volevo diventare addestratore. \nlSono arrivato alla prima arena e ho subito una sconfitta [WAIT 10]. [WAIT 10].[WAIT 10].[WAIT 10]\nlNon sono molto combattivo[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] "
"I gave up my dream of collecting badges and reaching the \c[2]Pokémon\c[0] league to prove my worth. \nlBut through you, I feel like I'll be able to make my dream come true ! ","j'ai abandonné mon rêve de récolter les badges et d'arriver jusqu'à la ligue \c[2]Pokémon\c[0] pour prouver ma valeur.\nlMais à travers toi, je sens que je vais pouvoir réaliser mon rêve ! ","He abandonado mi sueño de coleccionar insignias y llegar a la liga \c[2]Pokémon\c[0] para demostrar mi valía.\nlPero gracias a ti, ¡ siento que voy a poder cumplir mi sueño ! ","Ho rinunciato al mio sogno di collezionare medaglie e arrivare alla lega \c[2]Pokémon\c[0] per dimostrare il mio valore.\nlMa grazie a te, sento che potrò realizzare il mio sogno ! "
"I'd like to make you a deal : I've seen you battle, and I feel that you can go far, very far. \nlI'd like you to bring me a badge from each arena in Bombance so that I can make a copy of it, I'm a collector, after all ! \nlOf course, in exchange, I'll reward you with one of my precious \c[2]Pokémon\c[0]. \nlFor each badge you show me, one \c[2]Pokémon\c[0] will be yours.","J'aimerais te proposer un marché : je t'ai vu te battre et je sens que  tu peux aller loin, très loin.\nlJ'aimerais que tu me ramènes un badge de chaque arène de Bombance afin que je puisse en faire une copie, je suis collectionneur après tout !\nlBien sûr, en échange, je te récompenserai avec l'un de mes précieux \c[2]Pokémon\c[0]. \nlA chaque badge que tu me montreras, un \c[2]Pokémon\c[0] sera à toi.","Me gustaría proponerte un trato : te he visto luchar y creo que  puedes llegar muy lejos, muy lejos. \nlMe gustaría que me trajeras una insignia de cada estadio de Bombance para poder hacer una copia, ¡ al fin y al cabo soy coleccionista ! \nlPor supuesto, a cambio, te recompensaré con uno de mis preciados \c[2]Pokémon\c[0]. \nlPor cada insignia que me muestres, un \c[2]Pokémon\c[0] será tuyo.","Vorrei proporti un accordo : ti ho visto combattere e credo che  tu possa arrivare lontano, molto lontano.\nlVorrei che mi portassi un badge da ogni arena di Bombance, così potrei farne una copia : dopotutto sono un collezionista ! \nlNaturalmente, in cambio, ti ricompenserò con uno dei miei preziosi \c[2]Pokémon\c[0]. Per ogni medaglia che mi mostrerai, un \c[2]Pokémon\c[0] sarà tuo."
"For the door, you just have to scan a badge and it will open by itself. \nlI'm counting on you !","Pour la porte, tu auras juste à scanner un badge et elle s'ouvrira toute seule.\nlJe compte sur toi !","Para la puerta, solo tendrás que escanear una tarjeta y se abrirá sola. \nl¡ Cuento contigo !","Per la porta, dovrai solo scansionare un badge e si aprirà da sola. \nlConto su di te !"
:[align=center]:Mr. Zoom's house,:[align=center]:Maison de Mr. Zoom,:[align=center]:Casa del Sr. Zoom,:[align=center]:Casa del signor Zoom
":[face=250,Cha,300;name=Cha Poketoonz]: There you are ! \n[1] ! \nlTiiToOnZ told me you were going to search for the first artifact, starting with the enchanted forest. \nlI'll go with you ! \nlLet's battle first to admire the bond between us and our \c[2]Pokemon[0].",":[face=250,Cha,300;name=Cha Poketoonz]:Ha te voilà \n[1] !\nlTiiToOnZ m'a dit que tu partais à la recherche du premier artefact en commençant par la forêt enchantée.\nlJe vais le chercher avec toi !\nlFaisons d'abord un combat afin d'admirer la complicité entre nous et nos \c[2]Pokemon\c[0].",":[face=250,Cha,300;name=Cha Poketoonz]: ¡ Ahí estás \n[1] !\nlTiiToOnZ me ha dicho que vas a buscar el primer artefacto empezando por el bosque encantado.\nl¡ Voy a buscarlo contigo ! \nlPrimero vamos a luchar para admirar la complicidad entre nosotros y nuestros \c[2]Pokemon\c[0].",":[face=250,Cha,300;name=Cha Poketoonz]: Eccoti qui \n[1] !\nlTiiToOnZ mi ha detto che stai andando alla ricerca del primo artefatto, partendo dalla foresta incantata.\nlVerrò con te a cercarlo ! \nlPrima facciamo una lotta per ammirare la complicità che c'è tra noi e i nostri \c[2]Pokemon\c[0]."
"[face=250,Cha,300;name=Cha Poketoonz]:Oh no ! \nlYou're going to get ahead of me ! \nlIt was still a great fight ! \nlSee you next time \n[1] !",":[face=250,Cha,300;name=Cha Poketoonz]:Ho non ! \nlTu vas prendre de l'avance sur moi !\nlC'était quand même un super combat ! \nlA la prochaine \n[1] !",":[face=250,Cha,300;name=Cha Poketoonz]:¡ Oh, no ! \nl¡ Me vas a sacar ventaja ! ¡ Ha sido una pelea genial ! \nl¡ Hasta la próxima \n[1] !",":[face=250,Cha,300;name=Cha Poketoonz]:Oh no ! \nlMi stai superando ! \nlÈ stata comunque una bella battaglia ! \nlAlla prossima \n[1] !"
":[face=250,Cha,300;name=Cha Poketoonz]:Great battle ! \nlI'll let you go heal your \c[2]Pokemon\c[0], I'm going to get a head start ! \nlSee you next time \n[1] !",":[face=250,Cha,300;name=Cha Poketoonz]:Super combat ! \nlJe te laisse aller soigner tes \c[2]Pokemon\c[0], je vais prendre de l'avance ! \nlA la prochaine \n[1] !",":[face=250,Cha,300;name=Cha Poketoonz]:¡ Gran combate ! \nlTe dejo que vayas a curar a tus \c[2]Pokemon\c[0], ¡ yo voy a adelantarme ! \nl¡ Hasta la próxima \n[1] !",":[face=250,Cha,300;name=Cha Poketoonz]:Grande battaglia ! \nlTi lascio andare a curare i tuoi \c[2]Pokemon\c[0], io vado avanti ! \nlAlla prossima \n[1] !"
":[face=250,Nurse;name=Nurse Joelle]:Your team is back on its feet. \nlBe careful next time !",":[face=250,Nurse;name=Infirmière Joelle]:Ton équipe est remise sur pied. \nlFait attention la prochaine fois !",":[face=250,Nurse;name=Enfermera Joelle]:Tu equipo está recuperado. \nl¡ Ten cuidado la próxima vez !",":[face=250,Nurse;name=Infermiera Joelle]:La tua squadra è di nuovo al completo. \nlStai più attento la prossima volta !"
":[face=250,Chen;name=Prof. Chen]:Hey !",":[face=250,Chen;name=Prof. Chen]:Hephephep !",":[face=250,Chen;name=Prof. Chen]:¡ Eh !",":[face=250,Chen;name=Prof. Chen]:Ehi !"
":[face=250,Chen;name=Prof. Chen]:Hello, young Padawan ! \nlI am Professor Chen, headmaster of this school. \nlYour name is \n[1] ? \nlMmm [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]",":[face=250,Chen;name=Prof. Chen]:Bonjour, jeune padawan !\nlJe suis le professeur Chen et directeur de cette école. \nlTu t'appelles \n[1] ? \nlMmm[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]",":[face=250,Chen;name=Prof. Chen]:¡ Hola, joven padawan !\nlSoy el profesor Chen y director de esta escuela. \nl¿ Te llamas \n[1] ? \nlMmm [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]",":[face=250,Chen;name=Prof. Chen]:Buongiorno, giovane padawan!\nlSono il professor Chen, direttore di questa scuola. \nlTi chiami \n[1]? \nlMmm [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]"
":[face=250,Chen;name=Prof. Chen]:Let's see[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlSorry, you're not on the school's enrollment list. \nlCome back with your parents, sweetie !",":[face=250,Chen;name=Prof. Chen]:Voyons voir[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlDésolé, tu n'es pas sur la liste des inscrits de l'école.\nlTu repasseras avec tes parents boutchou !",":[face=250,Chen;name=Prof. Chen]:Veamos[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlLo siento, no estás en la lista de alumnos matriculados en la escuela.\nl¡ Vuelve con tus padres, pequeño !",":[face=250,Chen;name=Prof. Chen]:Vediamo un po'[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlMi dispiace, non sei nella lista degli iscritti alla scuola.\nlTorna con i tuoi genitori, tesoro !"
:[align=center]:RECEIVED : \c[5]SUPER BOLA\c[0],:[align=center]:REÇU : \c[5]SUPER BALL\c[0],:[align=center]:RECIBIDO : \c[5]SUPER BOLA\c[0],:[align=center]:RICEVUTO : \c[5]PALLA SUPER\c[0]
:[align=center]:\s[i]You put your “Super Ball” in your bag in the Poké Ball pocket.\s[r],":[align=center]:\s[i]Vous rangez votre ""Super Ball"" dans votre sac dans la poche Poké Balls.\s[r]",":[align=center]:\s[i]Guarda tu «Super Bola» en tu bolsa, en el bolsillo Poké Balls.\s[r]",:[align=center]:\s[i]Riponi la tua “Palla Super” nella borsa nella tasca Poké Balls.\s[r]
It's my turn to swing !,C'est à mon tour de faire de la balançoire !,¡ Ahora me toca a mí columpiarme !,È il mio turno di andare sull'altalena !
":[face=250,Policier;name=Inspecteur Flofli]:Hohoho, Inspector Flofli is here ! \nlYes, yes, yes, for everyone's safety !",":[face=250,Policier;name=Inspecteur Flofli]:Hohoho, l'inspecteur Flofli est bien là ! \nlOui oui oui pour la sécurité de tous !",":[face=250,Policier;name=Inspecteur Flofli]:¡ Hohoho, el inspector Flofli está aquí ! \nl¡ Sí, sí, sí, por la seguridad de todos !",":[face=250,Policier;name=Inspecteur Flofli]:Hohoho, l'ispettore Flofli è proprio qui ! \nlSì, sì, sì, per la sicurezza di tutti !"
This thug is after my precious \c[2]Pokemon\c[0] !,Ce voyou en veut à mes précieux \c[2]Pokemon\c[0] !,¡ Este delincuente quiere robarme mis preciados  \c[2]Pokemon\c[0] !,Questo teppista vuole rubarmi i miei preziosi \c[2]Pokemon\c[0] !
:[align=center]:Winemaker's House,:[align=center]:Maison du Vigneron,:[align=center]:Casa del Viticultor,:[align=center]:Casa del Vignaiolo
"When you reach the heart of the enchanted forest, fog appears. \nlThe problem is that the fog greatly reduces the accuracy of all \c[2]Pokemon\c[0]. \nlIt's best to be careful !","Quand tu arrives au cœur de la forêt enchantée, il y a du brouillard qui apparaît. \nlLe problème c'est que le brouillard diminue fortement la précision de tous les \c[2]Pokemon\c[0]. \nlIl vaut mieux faire attention !","Cuando llegas al corazón del bosque encantado, aparece la niebla. \nlEl problema es que la niebla reduce considerablemente la precisión de todos los \c[2]Pokemon\c[0]. \nl¡ Es mejor tener cuidado !","Quando arrivi nel cuore della foresta incantata, compare la nebbia. \nlIl problema è che la nebbia riduce notevolmente la precisione di tutti i \c[2]Pokemon\c[0]. \nlÈ meglio stare attenti !"
"I'm going to keep training, you'll see, I'll become stronger than you !","Je vais m'entraîner encore, tu verras, je deviendrai plus fort que toi !","Voy a seguir entrenando, ya verás, ¡seré más fuerte que tú !","Continuerò ad allenarmi, vedrai, diventerò più forte di te !"
"Get ready if you want to take me on, but watch out, I'm the best ! ","Mets-toi en position si tu veux m'affronter mais fais gaffe, je suis le meilleur !","Ponte en posición si quieres enfrentarte a mí, pero ten cuidado, ¡ soy el mejor !","Mettiti in posizione se vuoi sfidarmi, ma stai attento, sono il migliore !"
"\t[11,27]","\t[11,27]","\t[11,27]","\t[11,27]"
"\t[11,28]","\t[11,28]","\t[11,28]","\t[11,28]"
"\t[11,27]","\t[11,27]","\t[11,27]","\t[11,27]"
"\t[11,28]","\t[11,28]","\t[11,28]","\t[11,28]"
"\t[11,27]","\t[11,27]","\t[11,27]","\t[11,27]"
"\t[11,28]","\t[11,28]","\t[11,28]","\t[11,28]"
"\t[11,27]","\t[11,27]","\t[11,27]","\t[11,27]"
"\t[11,28]","\t[11,28]","\t[11,28]","\t[11,28]"
"\t[11,27]","\t[11,27]","\t[11,27]","\t[11,27]"
"\t[11,28]","\t[11,28]","\t[11,28]","\t[11,28]"
"\t[11,27]","\t[11,27]","\t[11,27]","\t[11,27]"
"\t[11,28]","\t[11,28]","\t[11,28]","\t[11,28]"
":[face=250,Chen;name=Prof. Chen]:Hey !",":[face=250,Chen;name=Prof. Chen]:Hephephep !",":[face=250,Chen;name=Prof. Chen]:¡ Eh !",":[face=250,Chen;name=Prof. Chen]:Ehi !"
":[face=250,Chen;name=Prof. Chen]:Hello, young Padawan ! \nlI am Professor Chen, headmaster of this school. \nlYour name is \n[1] ? \nlMmm [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]",":[face=250,Chen;name=Prof. Chen]:Bonjour, jeune padawan !\nlJe suis le professeur Chen et directeur de cette école. \nlTu t'appelles \n[1] ? \nlMmm[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]",":[face=250,Chen;name=Prof. Chen]:¡ Hola, joven padawan !\nlSoy el profesor Chen y director de esta escuela. \nl¿ Te llamas \n[1] ? \nlMmm [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]",":[face=250,Chen;name=Prof. Chen]:Buongiorno, giovane padawan!\nlSono il professor Chen, direttore di questa scuola. \nlTi chiami \n[1]? \nlMmm [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]"
":[face=250,Chen;name=Prof. Chen]:Let's see[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlSorry, you're not on the school's enrollment list. \nlCome back with your parents, sweetie !",":[face=250,Chen;name=Prof. Chen]:Voyons voir[WAIT 10].[WAIT 20].[WAIT 30]. [WAIT 60] \nlDésolé, tu n'es pas sur la liste des inscrits de l'école.\nlTu repasseras avec tes parents boutchou !",":[face=250,Chen;name=Prof. Chen]:Veamos[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlLo siento, no estás en la lista de alumnos matriculados en la escuela.\nl¡ Vuelve con tus padres, pequeño !",":[face=250,Chen;name=Prof. Chen]:Vediamo un po'[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlMi dispiace, non sei nella lista degli iscritti alla scuola.\nlTorna con i tuoi genitori, tesoro !"
:[align=center]:RECEIPT : \c[5]?\c[0],:[align=center]:REÇU : \c[5]?\c[0],:[align=center]:RECIBIDO : \c[5]?\c[0],:[align=center]:RICEVUTA : \c[5]?\c[0]
She annoys me ! ! !,Elle m'agace ! ! !,¡ Me molesta !,Mi dà fastidio ! ! !
":[face=250,Policier;name=Inspecteur Flofli]:Only trainers are allowed to enter the forest. \nlPlease show me your trainer card.",":[face=250,Policier;name=Inspecteur Flofli]:Seuls les dresseurs ont le droit de pénétrer dans la forêt. \nlMontre moi ta carte de dresseur s’il te plait.",":[face=250,Policier;name=Inspecteur Flofli]:Solo los entrenadores tienen derecho a entrar en el bosque. \nlEnséñame tu carné de entrenador, por favor.",":[face=250,Policier;name=Inspecteur Flofli]:Solo gli addestratori hanno il diritto di entrare nella foresta. \nlMostrami la tua tessera di addestratore, per favore."
":[face=250,Policeman;name=Inspector Flofli]:What the [WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] ?! What do you mean, you don't have a trainer card ?! \nlAre you trying to fool me ? You crook ! \nlLet's say I didn't see anything this time, but you'd better get all that sorted out quickly !",":[face=250,Policier;name=Inspecteur Flofli]:Qu'est ce que[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]?! Comment ça, tu n'as pas de carte de dresseur ?!\nlTu essayes de me duper ? Escroc ! \nlOn va dire que je n'ai rien vu pour cette fois mais tu vas vite me régulariser tout ça !",":[face=250,Policía;name=Inspector Flofli]:¿ Qué es eso de [WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] ? ¿ Cómo que no tienes tarjeta de entrenador ? \nl¡¿ Estás intentando engañarme, estafador ?! \nl¡ Esta vez haré la vista gorda, pero vas a regularizar todo esto rápidamente !",":[face=250,Poliziotto;name=Ispettore Flofli]:Che cosa[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] ?! Come sarebbe a dire che non hai la tessera da addestratore ?! \nlStai cercando di fregarmi ? Imbroglione ! \nlPer questa volta farò finta di niente, ma devi regolarizzare subito la tua posizione !"
